student_id,cohort,application_date,efc_dollars,need_index,eligible_flag
S201400524,2014,2014-04-18,0,0.1,1
S201400525,2014,2014-03-07,1941,0.285,1
S201400526,2014,2014-03-17,5899,0.868,1
S201400527,2014,2014-03-21,4355,0.64,1
S201400528,2014,2014-03-20,17847,2.625,1
S201400529,2014,2014-03-26,12952,1.905,1
S201400530,2014,2014-02-24,6310,0.928,1
S201400531,2014,2014-03-11,8731,1.284,1
S201400532,2014,2014-03-04,18982,2.791,1
S201400533,2014,2014-03-09,0,0.1,1
S201400534,2014,2014-02-08,13476,1.982,1
S201400535,2014,2014-02-26,9603,1.412,1
S201400536,2014,2014-02-27,0,0.1,1
S201400537,2014,2014-04-22,15751,2.316,1
S201400538,2014,2014-04-18,14873,2.187,1
S201400539,2014,2014-03-02,8017,1.179,1
S201400540,2014,2014-02-05,16526,2.43,1
S201400541,2014,2014-02-26,10750,1.581,1
S201400542,2014,2014-04-24,7649,1.125,1
S201400543,2014,2014-02-07,19312,2.84,1
S201400544,2014,2014-02-24,0,0.1,1
S201400545,2014,2014-04-12,2797,0.411,1
S201400546,2014,2014-04-15,868,0.128,1
S201400547,2014,2014-03-17,16265,2.392,1
S201400548,2014,2014-03-12,22027,3.239,0
S201400549,2014,2014-02-12,1629,0.24,1
S201400550,2014,2014-02-09,0,0.1,1
S201400551,2014,2014-04-14,8134,1.196,1
S201400552,2014,2014-03-14,13802,2.03,1
S201400553,2014,2014-02-01,7494,1.102,1
S201400554,2014,2014-04-23,10896,1.602,1
S201400555,2014,2014-04-25,0,0.1,1
S201400556,2014,2014-02-19,18829,2.769,1
S201400557,2014,2014-04-02,0,0.1,1
S201400558,2014,2014-02-06,16090,2.366,1
S201400559,2014,2014-04-05,9898,1.456,1
S201400560,2014,2014-04-17,10417,1.532,1
S201400561,2014,2014-02-19,6234,0.917,1
S201400562,2014,2014-02-18,10580,1.556,1
S201400563,2014,2014-02-18,3604,0.53,1
S201400564,2014,2014-03-08,12651,1.86,1
S201400565,2014,2014-04-23,13959,2.053,1
S201400566,2014,2014-03-04,2793,0.411,1
S201400567,2014,2014-04-07,19836,2.917,1
S201400568,2014,2014-03-13,19428,2.857,1
S201400569,2014,2014-02-23,2499,0.368,1
S201400570,2014,2014-02-02,29296,4.308,0
S201400571,2014,2014-02-14,8991,1.322,1
S201400572,2014,2014-03-12,10700,1.574,1
S201400573,2014,2014-03-11,0,0.1,1
S201400574,2014,2014-02-16,11988,1.763,1
S201400575,2014,2014-03-09,1643,0.242,1
S201400576,2014,2014-02-03,10354,1.523,1
S201400577,2014,2014-02-03,10931,1.608,1
S201400578,2014,2014-04-25,18200,2.676,1
S201400579,2014,2014-03-15,7592,1.116,1
S201400580,2014,2014-03-26,15213,2.237,1
S201400581,2014,2014-03-24,19096,2.808,1
S201400582,2014,2014-02-15,0,0.1,1
S201400583,2014,2014-03-05,13809,2.031,1
S201400584,2014,2014-03-01,9837,1.447,1
S201400585,2014,2014-02-19,7440,1.094,1
S201400586,2014,2014-03-09,11945,1.757,1
S201400587,2014,2014-02-11,0,0.1,1
S201400588,2014,2014-03-08,0,0.1,1
S201400589,2014,2014-04-12,0,0.1,1
S201400590,2014,2014-03-05,4230,0.622,1
S201400591,2014,2014-04-22,5526,0.813,1
S201400592,2014,2014-04-19,15464,2.274,1
S201400593,2014,2014-02-12,10680,1.571,1
S201400594,2014,2014-03-14,18293,2.69,1
S201400595,2014,2014-03-05,23404,3.442,0
S201400596,2014,2014-03-06,9299,1.368,1
S201400597,2014,2014-03-06,8133,1.196,1
S201400598,2014,2014-03-26,5946,0.874,1
S201400599,2014,2014-03-21,22150,3.257,0
S201400600,2014,2014-03-15,15998,2.353,1
S201400601,2014,2014-03-04,21709,3.192,0
S201400602,2014,2014-02-27,17008,2.501,1
S201400603,2014,2014-02-08,16023,2.356,1
S201400604,2014,2014-03-04,11553,1.699,1
S201400605,2014,2014-03-04,10229,1.504,1
S201400606,2014,2014-03-22,19533,2.872,1
S201400607,2014,2014-03-01,2352,0.346,1
S201400608,2014,2014-04-07,6485,0.954,1
S201400609,2014,2014-03-25,26162,3.847,0
S201400610,2014,2014-03-21,9753,1.434,1
S201400611,2014,2014-04-19,0,0.1,1
S201400612,2014,2014-02-09,9602,1.412,1
S201400613,2014,2014-03-07,5119,0.753,1
S201400614,2014,2014-02-05,7108,1.045,1
S201400615,2014,2014-04-23,19039,2.8,1
S201400616,2014,2014-03-22,11179,1.644,1
S201400617,2014,2014-04-19,17781,2.615,1
S201400618,2014,2014-03-02,11460,1.685,1
S201400619,2014,2014-02-17,12167,1.789,1
S201400620,2014,2014-03-05,14055,2.067,1
S201400621,2014,2014-03-06,3672,0.54,1
S201400622,2014,2014-02-04,7444,1.095,1
S201400623,2014,2014-02-10,18004,2.648,1
S201400624,2014,2014-04-08,6084,0.895,1
S201400625,2014,2014-04-17,14015,2.061,1
S201400626,2014,2014-02-17,8739,1.285,1
S201400627,2014,2014-03-21,3169,0.466,1
S201400628,2014,2014-02-07,13823,2.033,1
S201400629,2014,2014-02-04,0,0.1,1
S201400630,2014,2014-02-25,12344,1.815,1
S201400631,2014,2014-03-17,3504,0.515,1
S201400632,2014,2014-04-03,9824,1.445,1
S201400633,2014,2014-04-06,5924,0.871,1
S201400634,2014,2014-04-10,0,0.1,1
S201400635,2014,2014-04-16,0,0.1,1
S201400636,2014,2014-02-23,11453,1.684,1
S201400637,2014,2014-03-12,14111,2.075,1
S201400638,2014,2014-02-20,11998,1.764,1
S201400639,2014,2014-03-02,1399,0.206,1
S201400640,2014,2014-02-23,20019,2.944,1
S201400641,2014,2014-02-18,3502,0.515,1
S201400642,2014,2014-04-15,16811,2.472,1
S201400643,2014,2014-04-13,908,0.134,1
S201400644,2014,2014-04-20,10802,1.589,1
S201400645,2014,2014-02-24,16020,2.356,1
S201400646,2014,2014-02-24,8228,1.21,1
S201400647,2014,2014-02-11,10955,1.611,1
S201400648,2014,2014-02-20,0,0.1,1
S201400649,2014,2014-02-02,9395,1.382,1
S201400650,2014,2014-04-08,1178,0.173,1
S201400651,2014,2014-03-25,4880,0.718,1
S201400652,2014,2014-03-15,3544,0.521,1
S201400653,2014,2014-03-27,10881,1.6,1
S201400654,2014,2014-04-16,7610,1.119,1
S201400655,2014,2014-02-27,12164,1.789,1
S201400656,2014,2014-04-22,2716,0.399,1
S201400657,2014,2014-03-03,18254,2.684,1
S201400658,2014,2014-03-02,10430,1.534,1
S201400659,2014,2014-02-27,23836,3.505,0
S201400660,2014,2014-04-25,16762,2.465,1
S201400661,2014,2014-03-18,5580,0.821,1
S201400662,2014,2014-04-09,10171,1.496,1
S201400663,2014,2014-03-03,1719,0.253,1
S201400664,2014,2014-04-16,21961,3.23,0
S201400665,2014,2014-03-12,6791,0.999,1
S201400666,2014,2014-03-22,7392,1.087,1
S201400667,2014,2014-04-21,24456,3.596,0
S201400668,2014,2014-03-07,1658,0.244,1
S201400669,2014,2014-02-06,14027,2.063,1
S201400670,2014,2014-02-26,10041,1.477,1
S201400671,2014,2014-02-13,7641,1.124,1
S201400672,2014,2014-02-21,4573,0.672,1
S201400673,2014,2014-02-02,20259,2.979,1
S201400674,2014,2014-04-27,13530,1.99,1
S201400675,2014,2014-04-03,13209,1.942,1
S201400676,2014,2014-03-10,20007,2.942,1
S201400677,2014,2014-02-19,13613,2.002,1
S201400678,2014,2014-02-03,9679,1.423,1
S201400679,2014,2014-03-03,6989,1.028,1
S201400680,2014,2014-03-19,0,0.1,1
S201400681,2014,2014-02-27,13040,1.918,1
S201400682,2014,2014-02-03,21103,3.103,0
S201400683,2014,2014-04-07,921,0.135,1
S201400684,2014,2014-04-18,2035,0.299,1
S201400685,2014,2014-04-02,18702,2.75,1
S201400686,2014,2014-04-08,12359,1.818,1
S201400687,2014,2014-02-24,3989,0.587,1
S201400688,2014,2014-04-21,0,0.1,1
S201400689,2014,2014-04-21,4474,0.658,1
S201400690,2014,2014-02-24,3910,0.575,1
S201400691,2014,2014-04-27,8652,1.272,1
S201400692,2014,2014-04-18,9170,1.349,1
S201400693,2014,2014-03-16,15524,2.283,1
S201400694,2014,2014-02-03,8377,1.232,1
S201400695,2014,2014-02-17,9330,1.372,1
S201400696,2014,2014-02-09,2611,0.384,1
S201400697,2014,2014-02-16,5785,0.851,1
S201400698,2014,2014-03-16,22245,3.271,0
S201400699,2014,2014-04-16,9172,1.349,1
S201400700,2014,2014-03-25,2604,0.383,1
S201400701,2014,2014-04-03,3404,0.501,1
S201400702,2014,2014-03-01,1968,0.289,1
S201400703,2014,2014-03-26,0,0.1,1
S201400704,2014,2014-04-21,24967,3.672,0
S201400705,2014,2014-04-12,13327,1.96,1
S201400706,2014,2014-03-17,460,0.1,1
S201400707,2014,2014-02-26,9818,1.444,1
S201400708,2014,2014-03-14,23997,3.529,0
S201400709,2014,2014-02-16,15684,2.306,1
S201400710,2014,2014-02-04,8411,1.237,1
S201400711,2014,2014-03-13,17517,2.576,1
S201400712,2014,2014-04-23,0,0.1,1
S201400713,2014,2014-03-24,17500,2.574,1
S201400714,2014,2014-04-20,18403,2.706,1
S201400715,2014,2014-03-13,10502,1.544,1
S201400716,2014,2014-02-07,18433,2.711,1
S201400717,2014,2014-02-18,8954,1.317,1
S201400718,2014,2014-03-08,10945,1.61,1
S201400719,2014,2014-03-11,3126,0.46,1
S201400720,2014,2014-02-22,6260,0.921,1
S201400721,2014,2014-03-05,10138,1.491,1
S201400722,2014,2014-04-25,221,0.1,1
S201400723,2014,2014-04-14,16618,2.444,1
S201400724,2014,2014-02-12,17935,2.638,1
S201400725,2014,2014-04-09,16430,2.416,1
S201400726,2014,2014-04-05,9267,1.363,1
S201400727,2014,2014-02-02,13813,2.031,1
S201400728,2014,2014-03-16,24170,3.554,0
S201400729,2014,2014-03-20,5432,0.799,1
S201400730,2014,2014-03-22,4480,0.659,1
S201400731,2014,2014-03-13,22276,3.276,0
S201400732,2014,2014-03-05,11006,1.619,1
S201400733,2014,2014-02-23,15446,2.271,1
S201400734,2014,2014-04-10,4137,0.608,1
S201400735,2014,2014-04-22,0,0.1,1
S201400736,2014,2014-04-22,6202,0.912,1
S201400737,2014,2014-03-09,17975,2.643,1
S201400738,2014,2014-02-21,782,0.115,1
S201400739,2014,2014-04-16,9251,1.36,1
S201400740,2014,2014-03-01,4746,0.698,1
S201400741,2014,2014-02-26,17849,2.625,1
S201400742,2014,2014-02-05,10738,1.579,1
S201400743,2014,2014-04-26,12886,1.895,1
S201400744,2014,2014-02-06,11043,1.624,1
S201400745,2014,2014-03-20,0,0.1,1
S201400746,2014,2014-02-06,24275,3.57,0
S201400747,2014,2014-03-11,7131,1.049,1
S201400748,2014,2014-03-05,0,0.1,1
S201400749,2014,2014-02-13,17167,2.525,1
S201400750,2014,2014-02-10,9917,1.458,1
S201400751,2014,2014-02-27,8561,1.259,1
S201400752,2014,2014-02-02,19453,2.861,1
S201400753,2014,2014-03-07,22013,3.237,0
S201400754,2014,2014-04-24,6664,0.98,1
S201400755,2014,2014-04-26,0,0.1,1
S201400756,2014,2014-02-13,9666,1.421,1
S201400757,2014,2014-02-12,10950,1.61,1
S201400758,2014,2014-03-24,3327,0.489,1
S201400759,2014,2014-02-24,21553,3.17,0
S201400760,2014,2014-03-21,865,0.127,1
S201400761,2014,2014-02-07,23095,3.396,0
S201400762,2014,2014-03-14,8480,1.247,1
S201400763,2014,2014-03-14,6869,1.01,1
S201400764,2014,2014-04-26,2109,0.31,1
S201400765,2014,2014-02-09,13114,1.929,1
S201400766,2014,2014-04-11,8942,1.315,1
S201400767,2014,2014-02-22,20560,3.024,0
S201400768,2014,2014-02-09,10625,1.562,1
S201400769,2014,2014-02-07,22820,3.356,0
S201400770,2014,2014-04-27,12959,1.906,1
S201400771,2014,2014-04-10,0,0.1,1
S201400772,2014,2014-02-03,6240,0.918,1
S201400773,2014,2014-02-15,15085,2.218,1
S201400774,2014,2014-02-05,0,0.1,1
S201400775,2014,2014-03-12,7049,1.037,1
S201400776,2014,2014-04-24,1842,0.271,1
S201400777,2014,2014-04-17,12111,1.781,1
S201400778,2014,2014-03-02,11757,1.729,1
S201400779,2014,2014-03-04,3095,0.455,1
S201400780,2014,2014-02-12,16217,2.385,1
S201400781,2014,2014-02-03,7946,1.169,1
S201400782,2014,2014-04-21,12527,1.842,1
S201400783,2014,2014-03-24,21400,3.147,0
S201400784,2014,2014-03-04,17251,2.537,1
S201400785,2014,2014-03-17,11301,1.662,1
S201400786,2014,2014-04-27,1593,0.234,1
S201400787,2014,2014-04-18,2333,0.343,1
S201400788,2014,2014-02-14,8719,1.282,1
S201400789,2014,2014-04-20,2345,0.345,1
S201400790,2014,2014-03-22,7225,1.062,1
S201400791,2014,2014-04-08,19321,2.841,1
S201400792,2014,2014-02-12,0,0.1,1
S201400793,2014,2014-04-17,4244,0.624,1
S201400794,2014,2014-02-01,10556,1.552,1
S201400795,2014,2014-02-21,286,0.1,1
S201400796,2014,2014-04-13,13501,1.985,1
S201400797,2014,2014-03-27,0,0.1,1
S201400798,2014,2014-04-07,15007,2.207,1
S201400799,2014,2014-03-27,12796,1.882,1
S201400800,2014,2014-04-07,1671,0.246,1
S201400801,2014,2014-04-18,0,0.1,1
S201400802,2014,2014-03-13,6308,0.928,1
S201400803,2014,2014-02-17,8955,1.317,1
S201400804,2014,2014-02-27,4086,0.601,1
S201400805,2014,2014-03-13,0,0.1,1
S201400806,2014,2014-03-06,8336,1.226,1
S201400807,2014,2014-03-11,2663,0.392,1
S201400808,2014,2014-02-04,4827,0.71,1
S201400809,2014,2014-04-26,10548,1.551,1
S201400810,2014,2014-03-02,3971,0.584,1
S201400811,2014,2014-02-27,3402,0.5,1
S201400812,2014,2014-02-14,6596,0.97,1
S201400813,2014,2014-03-19,0,0.1,1
S201400814,2014,2014-02-05,0,0.1,1
S201400815,2014,2014-02-07,10790,1.587,1
S201400816,2014,2014-04-09,24220,3.562,0
S201400817,2014,2014-03-08,0,0.1,1
S201400818,2014,2014-02-13,12891,1.896,1
S201400819,2014,2014-03-09,10682,1.571,1
S201400820,2014,2014-02-22,7052,1.037,1
S201400821,2014,2014-02-04,13913,2.046,1
S201400822,2014,2014-02-14,0,0.1,1
S201400823,2014,2014-02-21,20440,3.006,0
S201400824,2014,2014-04-25,10457,1.538,1
S201400825,2014,2014-02-12,5638,0.829,1
S201400826,2014,2014-02-12,5493,0.808,1
S201400827,2014,2014-04-06,13404,1.971,1
S201400828,2014,2014-03-04,14179,2.085,1
S201400829,2014,2014-04-02,2945,0.433,1
S201400830,2014,2014-04-12,6660,0.979,1
S201400831,2014,2014-03-19,7167,1.054,1
S201400832,2014,2014-03-19,3766,0.554,1
S201400833,2014,2014-02-16,23202,3.412,0
S201400834,2014,2014-03-14,17154,2.523,1
S201400835,2014,2014-04-13,0,0.1,1
S201400836,2014,2014-02-07,9705,1.427,1
S201400837,2014,2014-02-15,11831,1.74,1
S201400838,2014,2014-04-06,7059,1.038,1
S201400839,2014,2014-02-16,10217,1.502,1
S201400840,2014,2014-02-13,0,0.1,1
S201400841,2014,2014-04-17,12830,1.887,1
S201400842,2014,2014-04-27,10219,1.503,1
S201400843,2014,2014-03-01,11236,1.652,1
S201400844,2014,2014-02-20,6340,0.932,1
S201400845,2014,2014-03-26,29,0.1,1
S201400846,2014,2014-03-08,19300,2.838,1
S201400847,2014,2014-02-05,1591,0.234,1
S201400848,2014,2014-02-23,14459,2.126,1
S201400849,2014,2014-03-26,19570,2.878,1
S201400850,2014,2014-03-03,1444,0.212,1
S201400851,2014,2014-02-26,7511,1.105,1
S201400852,2014,2014-04-15,3277,0.482,1
S201400853,2014,2014-03-26,19054,2.802,1
S201400854,2014,2014-04-08,13065,1.921,1
S201400855,2014,2014-04-04,10894,1.602,1
S201400856,2014,2014-03-14,0,0.1,1
S201400857,2014,2014-02-26,0,0.1,1
S201400858,2014,2014-02-10,2223,0.327,1
S201400859,2014,2014-03-11,14257,2.097,1
S201400860,2014,2014-03-24,20,0.1,1
S201400861,2014,2014-02-11,10076,1.482,1
S201400862,2014,2014-03-11,9367,1.378,1
S201400863,2014,2014-02-17,716,0.105,1
S201400864,2014,2014-04-22,30644,4.506,0
S201400865,2014,2014-03-12,0,0.1,1
S201400866,2014,2014-02-21,17513,2.575,1
S201400867,2014,2014-04-13,3114,0.458,1
S201400868,2014,2014-03-11,0,0.1,1
S201400869,2014,2014-04-11,6077,0.894,1
S201400870,2014,2014-04-08,5471,0.805,1
S201400871,2014,2014-02-27,7055,1.038,1
S201400872,2014,2014-03-12,0,0.1,1
S201400873,2014,2014-03-16,28417,4.179,0
S201400874,2014,2014-04-17,3882,0.571,1
S201400875,2014,2014-02-21,10326,1.519,1
S201400876,2014,2014-03-02,6106,0.898,1
S201400877,2014,2014-04-19,7087,1.042,1
S201400878,2014,2014-02-12,14026,2.063,1
S201400879,2014,2014-04-13,3850,0.566,1
S201400880,2014,2014-02-10,0,0.1,1
S201400881,2014,2014-04-02,17359,2.553,1
S201400882,2014,2014-02-20,8114,1.193,1
S201400883,2014,2014-03-16,3227,0.475,1
S201400884,2014,2014-04-17,11927,1.754,1
S201400885,2014,2014-04-15,16262,2.391,1
S201400886,2014,2014-02-05,18205,2.677,1
S201400887,2014,2014-02-13,5914,0.87,1
S201400888,2014,2014-04-08,4127,0.607,1
S201400889,2014,2014-03-24,11467,1.686,1
S201400890,2014,2014-04-01,8918,1.311,1
S201400891,2014,2014-02-11,0,0.1,1
S201400892,2014,2014-02-19,4969,0.731,1
S201400893,2014,2014-02-02,0,0.1,1
S201400894,2014,2014-04-13,12486,1.836,1
S201400895,2014,2014-04-25,8136,1.196,1
S201400896,2014,2014-03-08,11319,1.665,1
S201400897,2014,2014-03-01,12958,1.906,1
S201400898,2014,2014-03-19,7237,1.064,1
S201400899,2014,2014-02-08,10956,1.611,1
S201400900,2014,2014-04-25,7251,1.066,1
S201400901,2014,2014-04-17,0,0.1,1
S201400902,2014,2014-02-26,15805,2.324,1
S201400903,2014,2014-04-24,13255,1.949,1
S201400904,2014,2014-03-17,0,0.1,1
S201400905,2014,2014-03-18,11132,1.637,1
S201400906,2014,2014-04-11,7429,1.092,1
S201400907,2014,2014-04-20,15519,2.282,1
S201400908,2014,2014-02-16,13878,2.041,1
S201400909,2014,2014-02-19,5853,0.861,1
S201400910,2014,2014-03-17,7235,1.064,1
S201400911,2014,2014-02-11,28608,4.207,0
S201400912,2014,2014-03-04,9187,1.351,1
S201400913,2014,2014-03-24,0,0.1,1
S201400914,2014,2014-04-26,19954,2.934,1
S201400915,2014,2014-03-02,3358,0.494,1
S201400916,2014,2014-02-27,6822,1.003,1
S201400917,2014,2014-04-14,23088,3.395,0
S201400918,2014,2014-02-24,0,0.1,1
S201400919,2014,2014-03-11,20442,3.006,0
S201400920,2014,2014-03-15,21052,3.096,0
S201400921,2014,2014-03-12,7045,1.036,1
S201400922,2014,2014-04-03,11356,1.67,1
S201400923,2014,2014-02-06,1150,0.169,1
S201400924,2014,2014-03-17,3287,0.483,1
S201400925,2014,2014-02-12,13998,2.059,1
S201400926,2014,2014-02-11,5596,0.823,1
S201400927,2014,2014-03-21,4853,0.714,1
S201400928,2014,2014-02-15,5692,0.837,1
S201400929,2014,2014-03-15,20321,2.988,1
S201400930,2014,2014-02-13,13681,2.012,1
S201400931,2014,2014-02-23,1212,0.178,1
S201400932,2014,2014-04-06,9812,1.443,1
S201400933,2014,2014-03-24,3516,0.517,1
S201400934,2014,2014-04-11,4642,0.683,1
S201400935,2014,2014-04-25,12829,1.887,1
S201400936,2014,2014-04-26,832,0.122,1
S201400937,2014,2014-04-01,9214,1.355,1
S201400938,2014,2014-04-22,3594,0.529,1
S201400939,2014,2014-04-02,5228,0.769,1
S201400940,2014,2014-04-27,6096,0.896,1
S201400941,2014,2014-02-27,12165,1.789,1
S201400942,2014,2014-04-23,8100,1.191,1
S201400943,2014,2014-04-08,8788,1.292,1
S201400944,2014,2014-02-08,4007,0.589,1
S201400945,2014,2014-04-16,0,0.1,1
S201400946,2014,2014-04-15,7934,1.167,1
S201400947,2014,2014-02-13,2091,0.308,1
S201400948,2014,2014-02-02,12031,1.769,1
S201400949,2014,2014-04-14,7623,1.121,1
S201400950,2014,2014-02-19,4687,0.689,1
S201400951,2014,2014-04-20,16317,2.4,1
S201400952,2014,2014-03-27,0,0.1,1
S201400953,2014,2014-02-23,10394,1.529,1
S201400954,2014,2014-02-16,16017,2.355,1
S201400955,2014,2014-04-04,8022,1.18,1
S201400956,2014,2014-04-06,6938,1.02,1
S201400957,2014,2014-04-19,20083,2.953,1
S201400958,2014,2014-04-11,15938,2.344,1
S201400959,2014,2014-03-14,6406,0.942,1
S201400960,2014,2014-03-15,14570,2.143,1
S201400961,2014,2014-04-04,16554,2.434,1
S201400962,2014,2014-03-07,5880,0.865,1
S201400963,2014,2014-03-06,12782,1.88,1
S201400964,2014,2014-04-21,21548,3.169,0
S201400965,2014,2014-02-12,11559,1.7,1
S201400966,2014,2014-04-07,7861,1.156,1
S201400967,2014,2014-03-24,6989,1.028,1
S201400968,2014,2014-02-07,4201,0.618,1
S201400969,2014,2014-02-20,0,0.1,1
S201400970,2014,2014-02-26,2069,0.304,1
S201400971,2014,2014-04-12,13654,2.008,1
S201400972,2014,2014-04-17,1588,0.234,1
S201400973,2014,2014-04-08,5831,0.858,1
S201400974,2014,2014-04-13,4274,0.629,1
S201400975,2014,2014-04-06,4661,0.685,1
S201400976,2014,2014-02-04,13325,1.96,1
S201400977,2014,2014-02-18,4790,0.704,1
S201400978,2014,2014-03-19,16500,2.426,1
S201400979,2014,2014-03-09,19887,2.925,1
S201400980,2014,2014-02-02,8650,1.272,1
S201400981,2014,2014-02-20,9841,1.447,1
S201400982,2014,2014-03-26,444,0.1,1
S201400983,2014,2014-02-22,8043,1.183,1
S201400984,2014,2014-03-07,10635,1.564,1
S201400985,2014,2014-03-12,15042,2.212,1
S201400986,2014,2014-04-16,12534,1.843,1
S201400987,2014,2014-02-20,19429,2.857,1
S201400988,2014,2014-02-15,0,0.1,1
S201400989,2014,2014-04-07,5286,0.777,1
S201400990,2014,2014-03-01,4395,0.646,1
S201400991,2014,2014-02-23,16563,2.436,1
S201400992,2014,2014-04-11,11034,1.623,1
S201400993,2014,2014-02-19,957,0.141,1
S201400994,2014,2014-04-18,12519,1.841,1
S201400995,2014,2014-03-07,11675,1.717,1
S201400996,2014,2014-04-22,10275,1.511,1
S201400997,2014,2014-02-22,6321,0.93,1
S201400998,2014,2014-02-07,7990,1.175,1
S201400999,2014,2014-03-24,10757,1.582,1
S201401000,2014,2014-02-17,10540,1.55,1
S201401001,2014,2014-02-19,0,0.1,1
S201401002,2014,2014-02-03,9574,1.408,1
S201401003,2014,2014-04-22,6097,0.897,1
S201401004,2014,2014-02-11,11885,1.748,1
S201401005,2014,2014-02-03,8897,1.308,1
S201401006,2014,2014-04-07,5317,0.782,1
S201401007,2014,2014-02-13,9799,1.441,1
S201401008,2014,2014-04-01,9282,1.365,1
S201401009,2014,2014-03-11,14986,2.204,1
S201401010,2014,2014-03-03,20234,2.976,1
S201401011,2014,2014-03-16,1628,0.239,1
S201401012,2014,2014-02-04,3093,0.455,1
S201401013,2014,2014-03-01,7429,1.092,1
S201401014,2014,2014-04-01,20159,2.965,1
S201401015,2014,2014-04-12,12486,1.836,1
S201401016,2014,2014-03-26,10957,1.611,1
S201401017,2014,2014-02-16,0,0.1,1
S201401018,2014,2014-02-22,713,0.105,1
S201401019,2014,2014-03-26,23000,3.382,0
S201401020,2014,2014-03-06,10884,1.601,1
S201401021,2014,2014-02-26,5973,0.878,1
S201401022,2014,2014-03-22,7905,1.162,1
S201401023,2014,2014-04-21,12824,1.886,1
S201401024,2014,2014-02-07,13429,1.975,1
S201401025,2014,2014-02-04,2266,0.333,1
S201401026,2014,2014-03-18,7009,1.031,1
S201401027,2014,2014-03-10,0,0.1,1
S201401028,2014,2014-03-06,0,0.1,1
S201401029,2014,2014-03-01,7957,1.17,1
S201401030,2014,2014-04-10,5262,0.774,1
S201401031,2014,2014-04-20,9116,1.341,1
S201401032,2014,2014-03-07,4850,0.713,1
S201401033,2014,2014-03-25,13879,2.041,1
S201401034,2014,2014-03-21,4595,0.676,1
S201401035,2014,2014-04-27,0,0.1,1
S201401036,2014,2014-04-23,2294,0.337,1
S201401037,2014,2014-04-11,3857,0.567,1
S201401038,2014,2014-03-25,20743,3.05,0
S201401039,2014,2014-04-10,0,0.1,1
S201401040,2014,2014-02-10,4471,0.658,1
S201401041,2014,2014-03-09,10712,1.575,1
S201401042,2014,2014-02-19,7348,1.081,1
