student_id,cohort,parental_education_max,household_income_bracket,primary_language_home,first_in_family_college,internet_at_home,expected_major_change
S201402264,2014,HS,30-50k,Spanish,1,1,1
S201402265,2014,some_college,75-100k,Spanish,1,1,0
S201402266,2014,BA,75-100k,English,0,1,0
S201402267,2014,HS,100-150k,English,1,1,0
S201402268,2014,some_college,100-150k,English,0,1,0
S201402269,2014,BA,50-75k,Spanish,0,1,0
S201402270,2014,HS,100-150k,English,0,1,0
S201402271,2014,some_college,50-75k,English,1,1,0
S201402272,2014,BA,30-50k,English,0,1,1
S201402273,2014,BA,100-150k,English,0,1,1
S201402274,2014,some_college,100-150k,English,1,1,0
S201402275,2014,BA,30-50k,Spanish,0,1,0
S201402276,2014,BA,100-150k,English,0,1,1
S201402277,2014,some_college,prefer_not,English,0,1,1
S201402278,2014,MA,>150k,English,0,1,0
S201402279,2014,some_college,50-75k,English,0,1,0
S201402280,2014,BA,100-150k,English,0,1,0
S201402281,2014,BA,100-150k,English,0,1,0
S201402282,2014,some_college,<15k,English,0,1,0
S201402283,2014,BA,15-30k,Spanish,0,1,1
S201402284,2014,HS,100-150k,Spanish,1,1,0
S201402285,2014,HS,75-100k,Spanish,0,1,0
S201402286,2014,some_college,30-50k,English,0,1,1
S201402287,2014,BA,15-30k,English,0,1,1
S201402288,2014,HS,30-50k,English,1,1,0
S201402289,2014,HS,15-30k,Other,1,1,0
S201402290,2014,HS,75-100k,English,0,1,0
S201402291,2014,some_college,50-75k,English,0,1,0
S201402292,2014,HS,50-75k,English,0,1,0
S201402293,2014,BA,75-100k,English,0,1,1
S201402294,2014,some_college,50-75k,English,0,1,0
S201402295,2014,BA,50-75k,Spanish,0,1,0
S201402296,2014,some_college,<15k,English,1,1,1
S201402297,2014,MA,100-150k,Spanish,0,1,0
S201402298,2014,some_college,50-75k,English,0,1,0
S201402299,2014,HS,>150k,Spanish,1,1,0
S201402300,2014,some_college,50-75k,English,1,1,1
S201402301,2014,BA,30-50k,English,0,1,0
S201402302,2014,HS,15-30k,English,1,1,0
S201402303,2014,less_than_HS,50-75k,English,1,1,0
S201402304,2014,some_college,75-100k,Spanish,0,1,0
S201402305,2014,HS,15-30k,Spanish,1,1,0
S201402306,2014,some_college,50-75k,English,1,1,1
S201402307,2014,PhD,15-30k,Spanish,0,1,0
S201402308,2014,MA,30-50k,Spanish,0,1,1
S201402309,2014,less_than_HS,100-150k,English,1,1,0
S201402310,2014,some_college,50-75k,Spanish,1,1,0
S201402311,2014,some_college,<15k,English,0,1,1
S201402312,2014,BA,30-50k,English,0,1,0
S201402313,2014,HS,>150k,English,1,1,1
S201402314,2014,HS,50-75k,Spanish,0,1,0
S201402315,2014,MA,50-75k,English,0,1,0
S201402316,2014,HS,50-75k,English,1,1,0
S201402317,2014,HS,>150k,English,0,1,0
S201402318,2014,HS,50-75k,English,1,1,0
S201402319,2014,HS,>150k,English,1,1,1
S201402320,2014,some_college,50-75k,English,0,1,0
S201402321,2014,HS,30-50k,English,1,1,0
S201402322,2014,HS,30-50k,English,1,1,0
S201402323,2014,HS,30-50k,English,1,1,1
S201402324,2014,some_college,15-30k,English,0,1,0
S201402325,2014,some_college,15-30k,English,0,1,1
S201402326,2014,HS,30-50k,English,1,1,0
S201402327,2014,HS,prefer_not,English,1,1,1
S201402328,2014,HS,75-100k,English,1,1,0
S201402329,2014,HS,prefer_not,English,1,1,1
S201402330,2014,HS,>150k,English,1,1,0
S201402331,2014,some_college,75-100k,English,0,1,0
S201402332,2014,some_college,75-100k,English,1,1,1
S201402333,2014,BA,30-50k,Spanish,0,1,0
S201402334,2014,HS,100-150k,English,1,1,1
S201402335,2014,HS,50-75k,English,0,1,1
S201402336,2014,HS,100-150k,English,1,1,0
S201402337,2014,BA,50-75k,Spanish,0,1,0
S201402338,2014,some_college,50-75k,Chinese,0,1,0
S201402339,2014,HS,75-100k,English,1,1,1
S201402340,2014,BA,15-30k,English,0,1,0
S201402341,2014,BA,30-50k,English,0,1,0
S201402342,2014,BA,50-75k,English,0,1,1
S201402343,2014,some_college,15-30k,English,0,1,0
S201402344,2014,some_college,30-50k,English,0,1,0
S201402345,2014,less_than_HS,30-50k,English,0,1,1
S201402346,2014,less_than_HS,15-30k,English,1,1,0
S201402347,2014,BA,15-30k,English,0,1,0
S201402348,2014,MA,<15k,English,0,0,1
S201402349,2014,BA,<15k,English,0,1,1
S201402350,2014,PhD,50-75k,Spanish,0,1,0
S201402351,2014,some_college,75-100k,English,0,1,0
S201402352,2014,some_college,100-150k,English,1,1,0
S201402353,2014,BA,prefer_not,English,0,1,0
S201402354,2014,HS,50-75k,English,0,0,0
S201402355,2014,MA,15-30k,English,0,1,0
S201402356,2014,BA,50-75k,English,0,1,0
S201402357,2014,HS,100-150k,English,0,1,0
S201402358,2014,some_college,50-75k,English,1,1,0
S201402359,2014,BA,<15k,English,0,1,0
S201402360,2014,some_college,30-50k,English,0,1,1
S201402361,2014,HS,<15k,Spanish,1,1,0
S201402362,2014,HS,75-100k,English,0,1,0
S201402363,2014,HS,<15k,English,1,1,0
S201402364,2014,less_than_HS,50-75k,English,0,1,0
S201402365,2014,less_than_HS,15-30k,English,1,1,1
S201402366,2014,MA,100-150k,English,0,1,0
S201402367,2014,some_college,50-75k,English,0,1,0
S201402368,2014,some_college,>150k,English,0,1,1
S201402369,2014,PhD,75-100k,Spanish,0,1,0
S201402370,2014,some_college,50-75k,English,1,1,1
S201402371,2014,MA,75-100k,Chinese,0,0,0
S201402372,2014,BA,prefer_not,English,0,1,0
S201402373,2014,BA,15-30k,Other,0,1,0
S201402374,2014,some_college,15-30k,English,1,1,1
S201402375,2014,HS,30-50k,Spanish,1,1,0
S201402376,2014,some_college,50-75k,English,1,1,0
S201402377,2014,PhD,<15k,Spanish,0,1,0
S201402378,2014,BA,30-50k,English,0,1,0
S201402379,2014,some_college,50-75k,Chinese,0,1,0
S201402380,2014,MA,30-50k,English,0,1,0
S201402381,2014,HS,<15k,English,0,1,1
S201402382,2014,BA,50-75k,English,0,1,1
S201402383,2014,HS,75-100k,English,0,1,0
S201402384,2014,HS,>150k,English,0,1,0
S201402385,2014,some_college,100-150k,Spanish,1,1,0
S201402386,2014,less_than_HS,30-50k,English,0,1,0
S201402387,2014,HS,50-75k,English,1,1,0
S201402388,2014,some_college,<15k,English,0,1,1
S201402389,2014,less_than_HS,50-75k,English,1,1,1
S201402390,2014,MA,100-150k,English,0,1,1
S201402391,2014,less_than_HS,50-75k,English,1,1,0
S201402392,2014,BA,100-150k,English,0,1,0
S201402393,2014,some_college,50-75k,Other,0,1,1
S201402394,2014,some_college,30-50k,English,0,1,0
S201402395,2014,less_than_HS,50-75k,English,0,1,0
S201402396,2014,some_college,30-50k,Spanish,0,1,0
S201402397,2014,some_college,30-50k,English,0,1,0
S201402398,2014,HS,75-100k,English,1,1,0
S201402399,2014,some_college,50-75k,English,0,1,1
S201402400,2014,some_college,30-50k,English,0,1,0
S201402401,2014,HS,75-100k,English,1,1,0
S201402402,2014,some_college,<15k,Spanish,0,1,0
S201402403,2014,some_college,75-100k,English,1,1,0
S201402404,2014,BA,<15k,English,0,1,1
S201402405,2014,BA,15-30k,English,0,1,0
S201402406,2014,MA,75-100k,English,0,1,1
S201402407,2014,MA,50-75k,Spanish,0,1,1
S201402408,2014,BA,75-100k,English,0,1,0
S201402409,2014,some_college,30-50k,English,0,1,1
S201402410,2014,some_college,15-30k,English,1,1,0
S201402411,2014,BA,30-50k,Spanish,0,1,1
S201402412,2014,PhD,75-100k,Spanish,0,1,0
S201402413,2014,BA,75-100k,Spanish,0,1,1
S201402414,2014,some_college,<15k,English,0,1,0
S201402415,2014,HS,100-150k,English,1,1,0
S201402416,2014,some_college,100-150k,English,0,1,0
S201402417,2014,BA,15-30k,English,0,1,1
S201402418,2014,some_college,30-50k,Spanish,0,0,1
S201402419,2014,HS,>150k,English,0,1,0
S201402420,2014,some_college,15-30k,Other,0,1,0
S201402421,2014,some_college,30-50k,English,1,1,1
S201402422,2014,BA,<15k,English,0,1,0
S201402423,2014,HS,100-150k,English,0,0,0
S201402424,2014,HS,30-50k,Chinese,1,1,0
S201402425,2014,MA,100-150k,English,0,1,0
S201402426,2014,some_college,75-100k,English,0,1,0
S201402427,2014,less_than_HS,75-100k,English,1,1,0
S201402428,2014,BA,30-50k,English,0,1,1
S201402429,2014,BA,15-30k,English,0,1,0
S201402430,2014,HS,75-100k,English,0,1,0
S201402431,2014,less_than_HS,30-50k,English,0,1,0
S201402432,2014,HS,>150k,English,1,1,0
S201402433,2014,some_college,15-30k,English,0,1,0
S201402434,2014,HS,<15k,Spanish,0,1,0
S201402435,2014,less_than_HS,50-75k,English,1,1,0
S201402436,2014,MA,<15k,English,0,1,0
S201402437,2014,BA,50-75k,English,0,1,1
S201402438,2014,BA,<15k,Chinese,0,1,1
S201402439,2014,BA,100-150k,English,0,1,0
S201402440,2014,some_college,75-100k,English,0,1,0
S201402441,2014,HS,50-75k,English,0,1,1
S201402442,2014,some_college,<15k,English,0,1,0
S201402443,2014,HS,50-75k,English,1,1,0
S201402444,2014,some_college,30-50k,English,1,1,0
S201402445,2014,BA,15-30k,English,0,1,0
S201402446,2014,HS,75-100k,Chinese,1,1,0
S201402447,2014,HS,15-30k,English,1,1,0
S201402448,2014,HS,75-100k,Spanish,1,1,1
S201402449,2014,some_college,50-75k,English,1,1,0
S201402450,2014,some_college,75-100k,English,0,1,0
S201402451,2014,BA,<15k,English,0,1,1
S201402452,2014,HS,50-75k,Chinese,0,1,1
S201402453,2014,less_than_HS,50-75k,Spanish,1,1,0
S201402454,2014,HS,75-100k,English,1,1,0
S201402455,2014,HS,50-75k,English,0,1,1
S201402456,2014,MA,>150k,English,0,1,0
S201402457,2014,some_college,>150k,English,0,1,1
S201402458,2014,MA,50-75k,English,0,1,0
S201402459,2014,some_college,15-30k,English,0,1,1
S201402460,2014,some_college,<15k,English,0,1,1
S201402461,2014,BA,100-150k,English,0,1,0
S201402462,2014,HS,15-30k,English,1,0,1
S201402463,2014,HS,>150k,Spanish,0,1,0
S201402464,2014,some_college,50-75k,Spanish,0,1,0
S201402465,2014,some_college,30-50k,English,1,1,0
S201402466,2014,BA,75-100k,Spanish,0,1,1
S201402467,2014,BA,100-150k,English,0,1,0
S201402468,2014,some_college,75-100k,Spanish,0,1,0
S201402469,2014,some_college,30-50k,English,0,1,0
S201402470,2014,HS,prefer_not,English,0,0,1
S201402471,2014,HS,30-50k,Chinese,1,1,0
S201402472,2014,MA,100-150k,English,0,1,1
S201402473,2014,HS,30-50k,English,0,1,0
S201402474,2014,less_than_HS,<15k,English,1,1,0
S201402475,2014,some_college,prefer_not,English,0,1,0
S201402476,2014,BA,15-30k,English,0,1,1
S201402477,2014,HS,50-75k,English,0,1,0
S201402478,2014,MA,>150k,English,0,1,0
S201402479,2014,some_college,30-50k,English,0,1,0
S201402480,2014,HS,50-75k,English,0,1,0
S201402481,2014,BA,30-50k,Spanish,0,1,0
S201402482,2014,some_college,>150k,Other,0,1,0
S201402483,2014,HS,100-150k,English,1,0,0
S201402484,2014,some_college,100-150k,English,0,1,1
S201402485,2014,HS,15-30k,Chinese,1,0,1
S201402486,2014,HS,50-75k,Chinese,0,1,0
S201402487,2014,BA,30-50k,English,0,1,0
S201402488,2014,BA,50-75k,English,0,1,1
S201402489,2014,less_than_HS,75-100k,English,0,1,0
S201402490,2014,some_college,>150k,English,0,1,1
S201402491,2014,some_college,<15k,English,0,1,0
S201402492,2014,HS,50-75k,English,1,1,0
S201402493,2014,HS,30-50k,English,1,1,0
S201402494,2014,some_college,30-50k,Spanish,1,1,1
S201402495,2014,BA,100-150k,Spanish,0,1,0
S201402496,2014,HS,50-75k,Spanish,0,1,0
S201402497,2014,BA,30-50k,English,0,1,1
S201402498,2014,MA,15-30k,English,0,1,0
S201402499,2014,BA,30-50k,English,0,1,0
S201402500,2014,MA,>150k,English,0,1,1
S201402501,2014,MA,50-75k,Spanish,0,1,0
S201402502,2014,HS,50-75k,Spanish,1,1,0
S201402503,2014,some_college,75-100k,English,0,1,0
S201402504,2014,HS,50-75k,English,0,1,0
S201402505,2014,some_college,75-100k,English,1,1,0
S201402506,2014,some_college,30-50k,English,1,1,0
S201402507,2014,BA,>150k,English,0,1,1
S201402508,2014,HS,30-50k,English,1,1,0
S201402509,2014,MA,<15k,Chinese,0,1,1
S201402510,2014,MA,<15k,English,0,1,0
S201402511,2014,some_college,50-75k,English,1,1,0
S201402512,2014,HS,50-75k,English,0,1,1
S201402513,2014,BA,<15k,English,0,1,1
S201402514,2014,some_college,50-75k,Chinese,0,1,0
S201402515,2014,HS,50-75k,English,1,1,1
S201402516,2014,less_than_HS,50-75k,English,0,1,1
S201402517,2014,some_college,75-100k,English,1,1,0
S201402518,2014,less_than_HS,30-50k,English,0,1,0
S201402519,2014,BA,75-100k,English,0,1,0
S201402520,2014,some_college,50-75k,English,0,1,1
S201402521,2014,BA,75-100k,English,0,1,0
S201402522,2014,less_than_HS,50-75k,Spanish,0,1,1
S201402523,2014,less_than_HS,50-75k,English,0,1,1
S201402524,2014,some_college,<15k,English,0,1,0
S201402525,2014,HS,30-50k,English,1,1,0
S201402526,2014,BA,30-50k,Spanish,0,1,0
S201402527,2014,some_college,30-50k,English,1,1,0
S201402528,2014,some_college,50-75k,English,0,1,0
S201402529,2014,HS,>150k,English,1,1,0
S201402530,2014,BA,75-100k,English,0,1,0
S201402531,2014,some_college,100-150k,English,1,1,0
S201402532,2014,some_college,15-30k,English,0,1,1
S201402533,2014,BA,15-30k,English,0,1,0
S201402534,2014,HS,<15k,English,0,1,0
S201402535,2014,BA,100-150k,English,0,1,1
S201402536,2014,HS,75-100k,Spanish,0,0,0
S201402537,2014,HS,50-75k,English,1,1,1
S201402538,2014,some_college,30-50k,English,0,1,0
S201402539,2014,some_college,100-150k,Spanish,1,1,0
S201402540,2014,HS,75-100k,English,0,1,0
S201402541,2014,some_college,75-100k,English,1,1,1
S201402542,2014,HS,100-150k,Chinese,1,1,0
S201402543,2014,some_college,15-30k,English,0,1,0
S201402544,2014,some_college,prefer_not,English,0,1,0
S201402545,2014,MA,100-150k,Spanish,0,1,0
S201402546,2014,less_than_HS,75-100k,English,0,1,1
S201402547,2014,BA,30-50k,English,0,1,1
S201402548,2014,some_college,30-50k,Spanish,0,0,0
S201402549,2014,MA,>150k,English,0,1,0
S201402550,2014,BA,15-30k,English,0,1,0
S201402551,2014,less_than_HS,30-50k,English,1,1,0
S201402552,2014,some_college,30-50k,Spanish,0,0,1
S201402553,2014,BA,30-50k,English,0,1,0
S201402554,2014,less_than_HS,prefer_not,Spanish,1,1,0
S201402555,2014,HS,100-150k,English,1,1,0
S201402556,2014,some_college,prefer_not,English,0,1,0
S201402557,2014,some_college,75-100k,Chinese,0,1,0
S201402558,2014,HS,50-75k,English,1,1,0
S201402559,2014,HS,15-30k,English,1,1,1
S201402560,2014,HS,>150k,English,1,1,1
S201402561,2014,BA,100-150k,Spanish,0,1,1
S201402562,2014,BA,30-50k,English,0,1,1
S201402563,2014,HS,15-30k,English,0,1,1
S201402564,2014,MA,75-100k,English,0,1,1
S201402565,2014,PhD,100-150k,English,0,1,0
S201402566,2014,some_college,30-50k,English,0,1,0
S201402567,2014,BA,30-50k,Other,0,1,1
S201402568,2014,BA,50-75k,English,0,1,0
S201402569,2014,some_college,>150k,English,1,1,1
S201402570,2014,some_college,100-150k,English,0,1,0
S201402571,2014,HS,prefer_not,English,1,1,0
S201402572,2014,some_college,50-75k,Spanish,0,1,1
S201402573,2014,MA,75-100k,English,0,1,0
S201402574,2014,some_college,<15k,English,0,1,1
S201402575,2014,some_college,30-50k,English,0,1,1
S201402576,2014,some_college,prefer_not,Spanish,0,1,1
S201402577,2014,HS,>150k,English,1,1,0
S201402578,2014,HS,15-30k,English,1,1,0
S201402579,2014,HS,100-150k,English,0,1,0
S201402580,2014,HS,75-100k,Spanish,0,1,0
S201402581,2014,BA,>150k,English,0,1,0
S201402582,2014,some_college,100-150k,English,0,1,1
S201402583,2014,some_college,>150k,English,1,1,1
S201402584,2014,MA,75-100k,Spanish,0,1,0
S201402585,2014,some_college,30-50k,Other,1,1,1
S201402586,2014,HS,15-30k,Spanish,0,1,1
S201402587,2014,some_college,100-150k,English,1,1,0
S201402588,2014,HS,50-75k,English,1,1,0
S201402589,2014,some_college,>150k,English,0,1,0
S201402590,2014,some_college,100-150k,English,0,1,1
S201402591,2014,less_than_HS,75-100k,English,1,1,1
S201402592,2014,MA,50-75k,English,0,1,0
S201402593,2014,HS,100-150k,English,1,1,0
S201402594,2014,HS,100-150k,English,1,1,1
S201402595,2014,MA,>150k,English,0,1,1
S201402596,2014,PhD,30-50k,English,0,1,1
S201402597,2014,BA,75-100k,English,0,1,0
S201402598,2014,some_college,50-75k,English,0,1,1
S201402599,2014,HS,75-100k,English,0,1,1
S201402600,2014,HS,50-75k,English,1,1,1
S201402601,2014,some_college,30-50k,English,1,1,0
S201402602,2014,BA,prefer_not,English,0,1,1
S201402603,2014,HS,<15k,English,0,0,1
S201402604,2014,HS,75-100k,English,1,1,0
S201402605,2014,some_college,50-75k,English,1,1,0
S201402606,2014,some_college,<15k,Chinese,0,1,0
S201402607,2014,HS,15-30k,Chinese,0,1,0
S201402608,2014,HS,15-30k,English,0,1,0
S201402609,2014,some_college,15-30k,English,1,1,0
S201402610,2014,BA,50-75k,English,0,1,1
S201402611,2014,BA,30-50k,English,0,1,0
S201402612,2014,HS,75-100k,English,1,1,0
S201402613,2014,MA,50-75k,English,0,1,1
S201402614,2014,HS,15-30k,English,1,1,0
S201402615,2014,PhD,75-100k,English,0,1,1
S201402616,2014,HS,15-30k,Spanish,1,1,0
S201402617,2014,HS,30-50k,English,0,1,1
S201402618,2014,less_than_HS,50-75k,English,1,1,0
S201402619,2014,some_college,100-150k,Spanish,0,1,0
S201402620,2014,BA,<15k,English,0,1,0
S201402621,2014,some_college,30-50k,Chinese,0,1,1
S201402622,2014,BA,>150k,English,0,1,1
S201402623,2014,some_college,<15k,Spanish,0,1,0
S201402624,2014,some_college,30-50k,English,0,1,0
S201402625,2014,HS,100-150k,Spanish,0,1,0
S201402626,2014,some_college,50-75k,English,0,0,0
S201402627,2014,BA,50-75k,English,0,1,0
S201402628,2014,HS,75-100k,English,0,0,0
S201402629,2014,some_college,30-50k,English,0,1,1
S201402630,2014,HS,75-100k,Spanish,0,1,0
S201402631,2014,HS,<15k,English,0,1,0
S201402632,2014,some_college,30-50k,English,0,1,0
S201402633,2014,BA,50-75k,English,0,1,1
S201402634,2014,some_college,30-50k,English,0,1,0
S201402635,2014,HS,>150k,Other,1,1,1
S201402636,2014,BA,100-150k,Spanish,0,1,0
S201402637,2014,HS,prefer_not,English,0,1,0
S201402638,2014,PhD,75-100k,English,0,1,0
S201402639,2014,some_college,30-50k,English,0,1,0
S201402640,2014,BA,30-50k,English,0,1,0
S201402641,2014,HS,50-75k,English,0,1,1
S201402642,2014,MA,50-75k,English,0,1,1
S201402643,2014,some_college,30-50k,Spanish,0,1,1
S201402644,2014,PhD,30-50k,English,0,1,1
S201402645,2014,some_college,15-30k,English,1,1,1
S201402646,2014,BA,<15k,Spanish,0,1,0
S201402647,2014,some_college,100-150k,English,0,1,1
S201402648,2014,HS,30-50k,English,0,1,0
S201402649,2014,MA,30-50k,Spanish,0,1,1
S201402650,2014,some_college,75-100k,English,0,1,0
S201402651,2014,some_college,100-150k,English,1,1,0
S201402652,2014,some_college,50-75k,English,0,1,0
S201402653,2014,some_college,100-150k,English,0,1,1
S201402654,2014,less_than_HS,15-30k,English,1,1,1
S201402655,2014,some_college,100-150k,English,1,1,0
S201402656,2014,BA,15-30k,English,0,1,0
S201402657,2014,HS,100-150k,English,0,1,0
S201402658,2014,HS,30-50k,English,0,1,1
S201402659,2014,some_college,50-75k,English,0,1,0
S201402660,2014,BA,15-30k,English,0,1,0
S201402661,2014,HS,75-100k,English,0,1,0
S201402662,2014,MA,75-100k,Chinese,0,1,1
S201402663,2014,some_college,50-75k,English,1,1,0
S201402664,2014,some_college,75-100k,English,0,1,1
S201402665,2014,HS,75-100k,Spanish,1,1,0
S201402666,2014,some_college,50-75k,English,0,1,0
S201402667,2014,HS,30-50k,English,0,1,0
S201402668,2014,less_than_HS,100-150k,Spanish,1,1,0
S201402669,2014,MA,>150k,English,0,1,0
S201402670,2014,less_than_HS,75-100k,English,1,1,0
S201402671,2014,some_college,30-50k,English,0,1,0
S201402672,2014,BA,30-50k,English,0,1,1
S201402673,2014,HS,50-75k,English,0,1,0
S201402674,2014,less_than_HS,50-75k,English,1,1,1
S201402675,2014,some_college,30-50k,English,0,0,1
S201402676,2014,HS,75-100k,English,1,1,0
S201402677,2014,BA,50-75k,English,0,0,1
S201402678,2014,some_college,30-50k,Spanish,0,1,0
S201402679,2014,some_college,75-100k,English,0,1,0
S201402680,2014,HS,50-75k,English,0,1,0
S201402681,2014,some_college,75-100k,Spanish,0,1,1
S201402682,2014,HS,15-30k,English,0,1,0
S201402683,2014,HS,50-75k,English,0,1,1
S201402684,2014,some_college,100-150k,English,0,1,1
S201402685,2014,BA,15-30k,English,0,1,0
S201402686,2014,some_college,50-75k,English,0,1,1
S201402687,2014,some_college,100-150k,English,0,1,0
S201402688,2014,HS,15-30k,English,1,1,0
S201402689,2014,some_college,75-100k,English,1,1,1
S201402690,2014,less_than_HS,<15k,English,1,0,1
S201402691,2014,some_college,75-100k,English,0,1,0
S201402692,2014,HS,15-30k,English,1,1,1
S201402693,2014,BA,100-150k,Spanish,0,1,0
S201402694,2014,BA,50-75k,English,0,1,1
S201402695,2014,less_than_HS,100-150k,English,0,1,1
S201402696,2014,some_college,75-100k,English,0,1,1
S201402697,2014,less_than_HS,30-50k,English,0,1,0
S201402698,2014,MA,30-50k,English,0,1,1
S201402699,2014,some_college,30-50k,English,0,1,0
S201402700,2014,some_college,50-75k,English,0,0,0
S201402701,2014,some_college,<15k,English,0,1,1
S201402702,2014,HS,50-75k,English,1,1,0
S201402703,2014,BA,30-50k,Spanish,0,1,0
S201402704,2014,some_college,50-75k,English,1,1,0
S201402705,2014,BA,50-75k,Spanish,0,1,1
S201402706,2014,less_than_HS,50-75k,English,0,1,0
