student_id,cohort,degree_level,major_primary,major_secondary,conferral_date,final_cum_gpa,honors
S201400892,2014,BA,Economics,Minor: Stats,2019-05-16,3.08,
S201400893,2014,BS,Management,Minor: Music,2019-05-19,4.0,
S201400895,2014,BS,Nursing,,2019-05-18,3.67,
S201400897,2014,BS,Civil Engineering,Minor: Music,2019-05-23,3.74,
S201400900,2014,BS,Economics-Bus,,2019-05-19,3.38,
S201400904,2014,BS,General Studies,,2018-05-19,3.08,
S201400905,2014,BS,Nursing,Minor: Math,2018-05-21,4.0,cum laude
S201400907,2014,BS,Accounting,Minor: Spanish,2019-05-15,3.5,
S201400908,2014,BS,Nursing,,2020-05-23,3.46,
S201400910,2014,BA,Philosophy,,2018-05-20,4.0,
S201400911,2014,BA,English,,2018-05-16,3.33,
S201400912,2014,BS,Kinesiology,Minor: Math,2018-05-17,4.0,
S201400915,2014,BS,General Studies,,2018-05-21,3.88,
S201400916,2014,BA,Anthropology,Minor: Stats,2020-05-20,2.92,
S201400922,2014,BA,English,,2019-05-17,3.98,magna cum laude
S201400924,2014,BS,Communications,Minor: Math,2018-05-19,3.96,cum laude
S201400925,2014,BS,Economics-Bus,,2018-05-15,3.74,
S201400928,2014,BS,Communications,,2019-05-14,3.78,
S201400930,2014,BS,Management,,2019-05-16,3.79,
S201400943,2014,BS,Biomedical Engineering,,2020-05-14,3.29,cum laude
S201400944,2014,BS,Communications,,2018-05-20,3.18,
S201400946,2014,BS,Pre-Med,,2020-05-14,2.44,cum laude
S201400947,2014,BA,Political Science,,2019-05-14,2.86,summa cum laude
S201400949,2014,BS,Undeclared,Minor: Spanish,2018-05-13,3.78,
S201400951,2014,BS,Education,,2018-05-21,3.15,cum laude
S201400956,2014,BS,Management,Minor: Music,2018-05-13,4.0,
S201400957,2014,BS,Finance,,2018-05-22,3.74,
S201400958,2014,BS,Biomedical Engineering,,2020-05-12,4.0,cum laude
S201400965,2014,BS,Communications,,2018-05-14,3.16,
S201400967,2014,BS,Biology,Minor: Math,2018-05-21,4.0,summa cum laude
S201400973,2014,BS,Pre-Med,,2019-05-17,3.82,
S201400974,2014,BS,Education,,2019-05-18,3.29,
S201400980,2014,BS,Undeclared,,2018-05-21,3.67,
S201400981,2014,BS,Civil Engineering,,2019-05-14,3.85,cum laude
S201400983,2014,BS,Communications,Minor: Spanish,2018-05-18,3.71,magna cum laude
S201400984,2014,BS,Biology,,2020-05-17,4.0,
S201400985,2014,BS,Accounting,,2018-05-16,3.27,
S201400988,2014,BS,Kinesiology,Minor: Stats,2018-05-17,3.48,
S201400990,2014,BS,Marketing,,2018-05-14,3.47,
S201400991,2014,BS,Mechanical Engineering,,2018-05-23,3.42,
S201400998,2014,BS,Computer Science,Minor: Stats,2018-05-18,3.37,summa cum laude
S201401000,2014,BS,General Studies,,2019-05-22,3.45,
S201401001,2014,BS,Civil Engineering,Minor: Spanish,2018-05-14,2.84,
S201401002,2014,BS,Education,Minor: Math,2020-05-21,3.93,
S201401003,2014,BS,Physics,Minor: Math,2018-05-22,3.85,cum laude
S201401004,2014,BA,Political Science,,2019-05-21,3.28,
S201401010,2014,BS,Marketing,,2019-05-17,3.94,
S201401014,2014,BS,Biology,,2018-05-16,3.74,
S201401020,2014,BS,Civil Engineering,,2018-05-12,3.1,
S201401022,2014,BS,Biology,,2019-05-12,3.32,
S201401026,2014,BS,General Studies,,2019-05-19,4.0,
S201401027,2014,BS,Management,,2018-05-21,3.74,cum laude
S201401030,2014,BS,Accounting,Minor: Spanish,2019-05-19,4.0,
S201401031,2014,BS,Mathematics,Minor: History,2018-05-19,2.86,
S201401036,2014,BA,History,,2019-05-16,2.93,
S201401044,2014,BA,Economics,,2018-05-14,2.69,
S201401045,2014,BS,Management,,2018-05-18,3.6,cum laude
S201401050,2014,BA,Electrical Engineering,Minor: History,2018-05-13,3.9,
S201401054,2014,BS,Statistics,,2020-05-21,2.92,
S201401055,2014,BA,Economics,,2018-05-12,3.09,
S201401056,2014,BS,Nursing,,2019-05-21,3.86,cum laude
S201401064,2014,BS,Public Health,,2020-05-20,2.22,
S201401065,2014,BS,Electrical Engineering,Minor: Stats,2018-05-19,2.8,
S201401071,2014,BA,Psychology,,2019-05-20,3.97,
S201401072,2014,BS,Physics,Minor: Stats,2020-05-23,3.9,magna cum laude
S201401075,2014,BS,Accounting,,2019-05-16,3.11,
S201401077,2014,BS,Electrical Engineering,Minor: Music,2018-05-12,3.88,
S201401082,2014,BA,Economics,,2019-05-13,3.74,
S201401089,2014,BA,Communications,,2019-05-12,4.0,
S201401094,2014,BA,Economics,Minor: Music,2019-05-16,3.7,
S201401104,2014,BS,Accounting,Minor: History,2018-05-22,3.51,
S201401108,2014,BS,Computer Science,,2019-05-20,3.56,
S201401109,2014,BS,Biomedical Engineering,,2018-05-12,3.34,magna cum laude
S201401115,2014,BA,Spanish,Minor: Stats,2019-05-23,3.4,
S201401116,2014,BS,Accounting,,2018-05-14,3.63,cum laude
S201401117,2014,BS,Physics,,2019-05-13,3.64,
S201401119,2014,BA,Sociology,Minor: Stats,2018-05-16,3.42,
S201401120,2014,BS,Biomedical Engineering,,2018-05-18,3.39,
S201401123,2014,BS,Public Health,,2019-05-16,3.81,
S201401127,2014,BS,Management,,2018-05-23,3.89,
S201401128,2014,BS,Economics-Bus,,2018-05-20,3.44,
S201401133,2014,BA,Anthropology,,2018-05-23,4.0,
S201401139,2014,BS,Electrical Engineering,,2019-05-18,2.99,
S201401140,2014,BS,Kinesiology,,2019-05-23,3.94,
S201401141,2014,BS,Civil Engineering,,2019-05-17,3.44,
S201401142,2014,BS,Economics-Bus,,2018-05-17,3.35,summa cum laude
S201401145,2014,BS,Mechanical Engineering,Minor: Spanish,2019-05-12,3.64,
S201401150,2014,BA,Philosophy,Minor: Math,2019-05-22,4.0,cum laude
S201401151,2014,BS,Mathematics,,2020-05-22,3.83,cum laude
S201401153,2014,BS,Nursing,Minor: Music,2019-05-21,4.0,cum laude
S201401154,2014,BS,Civil Engineering,,2018-05-21,3.77,
S201401155,2014,BS,Mechanical Engineering,,2020-05-17,2.92,
S201401157,2014,BA,Art History,,2018-05-15,3.47,
S201401165,2014,BS,Pre-Med,,2019-05-18,3.72,
S201401170,2014,BS,Biology,,2018-05-18,3.9,
S201401173,2014,BS,Philosophy,,2018-05-23,4.0,cum laude
S201401176,2014,BS,Physics,,2018-05-12,3.74,
S201401178,2014,BS,Sociology,Minor: Stats,2019-05-15,3.65,
S201401179,2014,BS,Undeclared,Minor: History,2019-05-14,3.56,magna cum laude
S201401181,2014,BS,Accounting,,2018-05-17,3.87,
S201401183,2014,BS,Statistics,Minor: Stats,2018-05-14,4.0,
S201401184,2014,BS,Education,Minor: Math,2018-05-23,2.84,magna cum laude
S201401187,2014,BS,General Studies,Minor: History,2019-05-17,3.77,cum laude
S201401190,2014,BS,Computer Science,Minor: Music,2018-05-16,3.87,
S201401191,2014,BA,English,,2018-05-22,3.45,magna cum laude
S201401193,2014,BA,Art History,,2019-05-16,3.57,
S201401194,2014,BS,Management,,2018-05-18,3.22,
S201401202,2014,BA,English,Minor: History,2019-05-23,3.79,cum laude
S201401204,2014,BS,General Studies,,2019-05-18,3.59,
S201401210,2014,BS,Finance,,2019-05-15,3.28,
S201401220,2014,BS,Computer Science,Minor: Stats,2019-05-19,3.62,
S201401223,2014,BS,Undeclared,,2019-05-20,2.66,
S201401228,2014,BS,Pre-Med,Minor: Spanish,2020-05-13,3.77,
S201401229,2014,BS,Education,Minor: History,2018-05-17,3.11,
S201401230,2014,BS,Management,,2018-05-12,4.0,magna cum laude
S201401232,2014,BA,Economics,,2019-05-23,3.71,cum laude
S201401235,2014,BS,Pre-Med,,2018-05-20,4.0,magna cum laude
S201401236,2014,BS,Mechanical Engineering,Minor: Spanish,2018-05-16,3.21,cum laude
S201401237,2014,BA,Economics,,2019-05-12,3.91,
S201401239,2014,BS,Pre-Med,,2018-05-14,3.23,
S201401249,2014,BA,Anthropology,,2018-05-19,3.02,
S201401250,2014,BS,General Studies,,2019-05-19,3.55,cum laude
S201401259,2014,BA,Economics,Minor: Spanish,2018-05-20,3.86,
S201401260,2014,BS,Accounting,,2018-05-22,3.48,
S201401262,2014,BS,Public Health,Minor: History,2018-05-12,4.0,
S201401263,2014,BS,Accounting,,2018-05-12,4.0,
S201401269,2014,BS,Electrical Engineering,Minor: History,2018-05-22,3.74,
S201401273,2014,BS,Pre-Med,Minor: History,2018-05-19,2.75,
S201401276,2014,BS,Economics-Bus,Minor: Stats,2018-05-12,2.72,
S201401279,2014,BS,General Studies,,2018-05-14,3.39,
S201401281,2014,BS,Civil Engineering,Minor: History,2019-05-12,3.98,
S201401282,2014,BA,Sociology,,2020-05-17,3.65,
S201401284,2014,BS,Accounting,,2018-05-15,3.17,
S201401292,2014,BS,Electrical Engineering,Minor: History,2020-05-21,3.74,summa cum laude
S201401293,2014,BS,Undeclared,,2018-05-19,3.03,
S201401294,2014,BS,General Studies,Minor: History,2018-05-14,3.76,
S201401295,2014,BS,Physics,,2018-05-19,4.0,
S201401296,2014,BS,Communications,,2019-05-21,3.35,
S201401297,2014,BS,Statistics,,2019-05-15,3.1,
S201401306,2014,BA,Anthropology,,2019-05-14,3.65,
S201401308,2014,BA,Anthropology,Minor: Music,2018-05-19,3.86,
S201401309,2014,BS,Communications,Minor: Stats,2019-05-16,2.37,
S201401311,2014,BS,Management,Minor: Music,2020-05-20,3.08,
S201401317,2014,BS,Economics-Bus,Minor: Spanish,2018-05-16,3.5,cum laude
S201401318,2014,BS,Pre-Med,Minor: Spanish,2018-05-17,3.6,
S201401320,2014,BS,Mathematics,,2018-05-12,3.52,
S201401321,2014,BS,Computer Science,Minor: Stats,2019-05-14,3.18,magna cum laude
S201401322,2014,BS,Kinesiology,Minor: Math,2018-05-23,3.95,cum laude
S201401323,2014,BS,Computer Science,,2018-05-23,4.0,
S201401327,2014,BA,Psychology,Minor: Music,2018-05-15,3.09,magna cum laude
S201401328,2014,BS,Mechanical Engineering,,2018-05-17,4.0,
S201401334,2014,BA,Psychology,,2019-05-22,2.58,
S201401336,2014,BS,Physics,Minor: Spanish,2019-05-21,3.38,
S201401341,2014,BS,General Studies,,2019-05-22,3.38,
S201401343,2014,BS,Electrical Engineering,Minor: Spanish,2018-05-12,3.55,
S201401345,2014,BS,Finance,,2019-05-22,3.23,
S201401346,2014,BS,Pre-Med,,2020-05-16,3.42,
S201401347,2014,BS,Computer Science,Minor: Spanish,2018-05-20,3.38,
S201401349,2014,BS,Communications,Minor: Math,2018-05-13,3.74,
S201401358,2014,BS,Finance,Minor: History,2018-05-19,4.0,
S201401362,2014,BS,Civil Engineering,Minor: Spanish,2018-05-13,3.5,
S201401369,2014,BA,Political Science,,2019-05-15,3.35,magna cum laude
S201401371,2014,BS,Statistics,,2019-05-23,4.0,cum laude
S201401372,2014,BS,Finance,,2018-05-17,4.0,
S201401374,2014,BS,Computer Science,,2018-05-12,3.71,
S201401378,2014,BS,General Studies,,2018-05-12,3.25,
S201401380,2014,BS,Kinesiology,Minor: History,2018-05-16,3.78,
S201401382,2014,BS,Mechanical Engineering,,2019-05-21,1.95,
S201401384,2014,BS,Pre-Med,,2019-05-16,3.73,
S201401386,2014,BS,Economics-Bus,,2018-05-15,3.5,
S201401390,2014,BS,Accounting,,2018-05-20,4.0,
S201401391,2014,BS,Computer Science,Minor: History,2019-05-12,2.96,cum laude
S201401392,2014,BS,Management,Minor: Stats,2019-05-20,3.08,
S201401393,2014,BA,English,,2018-05-22,3.74,
S201401398,2014,BA,English,,2018-05-19,3.29,magna cum laude
S201401399,2014,BS,History,Minor: History,2019-05-19,2.66,
S201401401,2014,BS,Education,Minor: Spanish,2020-05-16,2.82,
S201401405,2014,BS,Electrical Engineering,,2019-05-18,3.6,
S201401408,2014,BS,Biomedical Engineering,,2018-05-13,4.0,cum laude
S201401412,2014,BS,Biomedical Engineering,Minor: History,2018-05-21,3.91,
S201401413,2014,BS,Biomedical Engineering,,2019-05-15,2.87,
S201401414,2014,BS,Statistics,,2019-05-13,3.89,
S201401417,2014,BS,Marketing,Minor: Music,2018-05-23,3.86,
S201401419,2014,BA,Economics,,2020-05-16,4.0,
S201401426,2014,BA,Philosophy,,2018-05-18,3.88,
S201401428,2014,BS,Physics,,2020-05-18,3.49,
S201401431,2014,BS,Kinesiology,,2019-05-20,3.78,
S201401436,2014,BS,Biomedical Engineering,Minor: History,2019-05-12,3.18,
S201401437,2014,BA,Political Science,,2018-05-21,4.0,
S201401440,2014,BS,Statistics,,2019-05-13,3.98,
S201401444,2014,BA,Anthropology,,2019-05-19,3.36,
S201401447,2014,BS,Accounting,Minor: Math,2019-05-19,3.7,cum laude
S201401455,2014,BA,Philosophy,,2020-05-14,4.0,cum laude
S201401458,2014,BS,Nursing,Minor: Spanish,2019-05-13,3.79,
S201401462,2014,BS,Biomedical Engineering,,2018-05-18,3.31,
S201401467,2014,BS,Economics-Bus,Minor: Math,2018-05-16,3.69,cum laude
S201401468,2014,BS,Public Health,,2018-05-16,3.04,
S201401474,2014,BS,Chemistry,,2018-05-23,2.37,
S201401476,2014,BS,Biology,,2019-05-20,2.68,
S201401479,2014,BS,Economics-Bus,,2020-05-20,3.83,
S201401483,2014,BS,Physics,Minor: Math,2019-05-16,3.35,
S201401489,2014,BS,Pre-Med,Minor: Spanish,2020-05-15,3.27,
S201401499,2014,BA,Political Science,,2019-05-23,3.72,
S201401510,2014,BS,Physics,,2019-05-18,2.86,
S201401514,2014,BS,Biology,,2019-05-13,3.76,cum laude
S201401521,2014,BA,Political Science,,2018-05-14,3.94,
S201401522,2014,BA,Economics,Minor: Spanish,2018-05-22,3.63,
S201401523,2014,BS,Marketing,Minor: Math,2020-05-18,3.34,
S201401526,2014,BA,Anthropology,,2019-05-12,3.39,
S201401535,2014,BA,Philosophy,,2019-05-15,4.0,
S201401539,2014,BS,Public Health,Minor: History,2018-05-14,3.23,
S201401540,2014,BS,Accounting,Minor: History,2018-05-22,3.53,
S201401545,2014,BS,Public Health,,2019-05-12,3.41,cum laude
S201401546,2014,BA,Art History,,2019-05-14,3.74,
S201401547,2014,BS,Pre-Med,Minor: Math,2019-05-21,3.35,
S201401549,2014,BS,Kinesiology,Minor: History,2019-05-14,3.5,
S201401550,2014,BS,Kinesiology,,2019-05-16,3.92,cum laude
S201401551,2014,BS,Public Health,Minor: Music,2018-05-22,2.65,
S201401555,2014,BS,Pre-Med,,2019-05-21,3.51,cum laude
S201401563,2014,BS,Electrical Engineering,,2018-05-23,3.11,
S201401564,2014,BS,Biology,Minor: History,2018-05-14,3.35,
S201401565,2014,BA,Political Science,,2019-05-18,3.07,
S201401567,2014,BA,Political Science,,2018-05-17,3.21,
S201401568,2014,BS,Public Health,Minor: Spanish,2018-05-14,3.0,
S201401569,2014,BS,Mechanical Engineering,,2019-05-15,4.0,
S201401573,2014,BA,Sociology,,2018-05-18,3.1,
S201401574,2014,BS,Accounting,Minor: History,2019-05-22,4.0,
S201401576,2014,BA,Psychology,Minor: Music,2019-05-14,3.14,
S201401583,2014,BS,Computer Science,,2019-05-17,3.32,
S201401591,2014,BS,Electrical Engineering,Minor: Stats,2019-05-17,3.4,
S201401592,2014,BS,Political Science,,2018-05-12,3.44,
S201401593,2014,BS,Statistics,Minor: Spanish,2018-05-15,3.65,
S201401595,2014,BS,Marketing,,2020-05-22,3.94,
S201401600,2014,BS,Biology,,2019-05-13,3.28,
S201401601,2014,BS,Nursing,,2019-05-18,4.0,magna cum laude
S201401603,2014,BS,Pre-Med,,2018-05-22,2.84,
S201401610,2014,BS,Marketing,Minor: Math,2020-05-13,3.39,
S201401611,2014,BA,Political Science,Minor: Spanish,2020-05-15,3.2,
S201401613,2014,BA,Psychology,,2020-05-20,4.0,
S201401614,2014,BS,Biomedical Engineering,,2019-05-15,3.64,
S201401615,2014,BS,Biology,Minor: Music,2019-05-15,3.84,
S201401616,2014,BS,Nursing,Minor: Music,2018-05-22,3.14,
S201401620,2014,BS,Management,,2018-05-15,4.0,
S201401622,2014,BA,Psychology,,2018-05-15,3.73,
S201401623,2014,BS,Marketing,Minor: Stats,2018-05-15,4.0,
S201401626,2014,BS,Mechanical Engineering,,2018-05-21,3.35,
S201401630,2014,BS,Nursing,,2018-05-12,3.8,
S201401631,2014,BS,Undeclared,,2019-05-16,3.38,
S201401636,2014,BS,Mathematics,Minor: Stats,2018-05-21,2.52,
S201401642,2014,BA,English,,2019-05-21,3.85,cum laude
S201401645,2014,BS,Chemistry,Minor: Music,2019-05-23,3.43,
S201401646,2014,BS,Electrical Engineering,Minor: History,2020-05-19,3.55,cum laude
S201401647,2014,BA,Political Science,Minor: Spanish,2018-05-14,3.46,
S201401651,2014,BA,Economics,,2018-05-15,3.55,
S201401652,2014,BS,Economics-Bus,,2019-05-15,4.0,
S201401653,2014,BA,Philosophy,,2018-05-19,3.58,
S201401656,2014,BS,Nursing,Minor: History,2018-05-23,2.91,cum laude
S201401660,2014,BS,Mathematics,,2018-05-12,3.33,
S201401665,2014,BA,Psychology,Minor: Music,2018-05-12,3.17,
S201401673,2014,BS,Anthropology,Minor: Music,2018-05-19,4.0,
S201401674,2014,BS,Computer Science,,2019-05-18,3.53,
S201401682,2014,BS,Marketing,Minor: Spanish,2020-05-17,4.0,cum laude
S201401687,2014,BA,History,Minor: Stats,2019-05-23,3.25,
S201401691,2014,BS,Pre-Med,Minor: Math,2018-05-14,3.21,cum laude
S201401694,2014,BS,Education,Minor: History,2019-05-14,3.17,
S201401704,2014,BS,Finance,Minor: Spanish,2018-05-22,3.53,cum laude
S201401705,2014,BS,General Studies,Minor: History,2018-05-16,2.78,
S201401718,2014,BS,Mathematics,Minor: Music,2018-05-23,3.04,magna cum laude
S201401722,2014,BA,Philosophy,,2019-05-23,3.89,
S201401726,2014,BA,Economics,,2019-05-21,3.78,cum laude
S201401727,2014,BS,Civil Engineering,,2019-05-23,3.96,
S201401729,2014,BS,Biology,Minor: Math,2018-05-15,3.05,magna cum laude
S201401732,2014,BS,Economics-Bus,,2018-05-16,2.99,cum laude
S201401736,2014,BS,Undeclared,,2019-05-12,3.78,
S201401739,2014,BA,Economics,,2019-05-14,3.74,
S201401740,2014,BS,Biology,,2020-05-17,2.87,
S201401741,2014,BA,Economics,,2019-05-18,3.61,cum laude
S201401746,2014,BS,Communications,,2018-05-19,3.08,magna cum laude
S201401747,2014,BA,Art History,,2018-05-20,3.01,
S201401748,2014,BS,Mathematics,,2018-05-18,3.74,magna cum laude
S201401752,2014,BS,Kinesiology,Minor: History,2019-05-19,3.44,
S201401753,2014,BS,Biology,Minor: Stats,2018-05-23,4.0,
S201401756,2014,BA,Anthropology,,2019-05-15,3.87,
S201401758,2014,BA,History,,2019-05-14,2.92,
S201401760,2014,BA,Political Science,Minor: History,2019-05-14,3.26,
S201401763,2014,BS,Mechanical Engineering,Minor: Music,2019-05-22,2.96,cum laude
S201401767,2014,BS,Computer Science,,2019-05-12,3.67,summa cum laude
S201401772,2014,BS,Finance,,2018-05-16,3.22,summa cum laude
S201401773,2014,BS,Undeclared,,2018-05-20,3.7,
S201401774,2014,BS,Statistics,,2018-05-14,3.73,
S201401776,2014,BS,Marketing,,2018-05-13,2.95,
S201401787,2014,BS,Management,Minor: Music,2018-05-18,4.0,
S201401788,2014,BS,Finance,Minor: Music,2019-05-13,3.94,
S201401789,2014,BA,Art History,,2019-05-15,2.96,
S201401791,2014,BS,Chemistry,Minor: History,2019-05-23,3.65,
S201401792,2014,BS,Public Health,,2019-05-22,3.64,
S201401793,2014,BS,Kinesiology,Minor: Stats,2019-05-22,2.63,
S201401796,2014,BS,Kinesiology,,2019-05-22,3.46,
S201401797,2014,BA,Sociology,Minor: Math,2019-05-13,3.33,
S201401798,2014,BA,Spanish,,2019-05-14,3.81,cum laude
S201401807,2014,BS,Chemistry,,2019-05-23,2.93,
S201401808,2014,BS,Public Health,Minor: History,2019-05-15,3.31,
S201401810,2014,BS,Public Health,,2018-05-14,2.89,
S201401815,2014,BA,History,,2018-05-12,3.97,magna cum laude
S201401819,2014,BS,Accounting,,2018-05-18,4.0,
S201401820,2014,BA,English,,2018-05-12,3.01,
S201401821,2014,BA,Political Science,,2018-05-22,4.0,
S201401822,2014,BS,Biomedical Engineering,Minor: Spanish,2018-05-23,3.63,
S201401824,2014,BS,Economics-Bus,,2020-05-12,3.28,
S201401828,2014,BS,Computer Science,,2019-05-16,4.0,
S201401835,2014,BS,Finance,Minor: Spanish,2018-05-16,3.1,
S201401838,2014,BS,Kinesiology,,2019-05-15,3.29,
S201401841,2014,BS,Physics,,2018-05-20,3.78,
S201401844,2014,BA,Philosophy,,2019-05-19,4.0,cum laude
S201401848,2014,BS,Physics,,2019-05-18,3.87,cum laude
S201401849,2014,BA,Spanish,,2018-05-19,3.23,
S201401853,2014,BA,Sociology,Minor: History,2019-05-15,4.0,
S201401857,2014,BS,Electrical Engineering,Minor: Music,2019-05-13,4.0,
S201401858,2014,BS,Computer Science,,2018-05-23,3.23,
S201401860,2014,BA,Political Science,Minor: Math,2018-05-18,4.0,cum laude
S201401861,2014,BS,Biomedical Engineering,,2019-05-13,3.98,
S201401864,2014,BA,Psychology,Minor: History,2020-05-13,3.4,
S201401869,2014,BS,Electrical Engineering,Minor: Music,2018-05-22,3.49,cum laude
S201401870,2014,BS,Public Health,,2019-05-14,2.75,
S201401873,2014,BA,Anthropology,,2018-05-12,3.03,
S201401874,2014,BS,Nursing,,2018-05-15,3.33,
S201401875,2014,BA,English,,2020-05-19,3.54,cum laude
S201401876,2014,BA,Economics,Minor: Stats,2018-05-18,3.96,magna cum laude
S201401877,2014,BS,Marketing,Minor: Spanish,2018-05-19,2.7,magna cum laude
S201401881,2014,BA,Psychology,Minor: Music,2018-05-18,3.42,
S201401882,2014,BS,Statistics,,2019-05-23,3.91,
S201401883,2014,BS,Nursing,Minor: Spanish,2019-05-21,3.92,cum laude
S201401887,2014,BS,Marketing,Minor: Stats,2018-05-21,3.41,
S201401890,2014,BA,Art History,Minor: Music,2019-05-23,3.68,
S201401891,2014,BS,Marketing,Minor: History,2018-05-19,2.65,
S201401892,2014,BA,Political Science,Minor: Spanish,2018-05-21,3.13,
S201401893,2014,BA,Psychology,,2019-05-22,3.66,
S201401900,2014,BS,Education,,2019-05-21,4.0,
S201401908,2014,BS,Accounting,,2020-05-17,3.04,summa cum laude
S201401909,2014,BS,Pre-Med,,2018-05-12,3.43,
S201401910,2014,BA,Anthropology,,2019-05-17,2.9,cum laude
S201401913,2014,BS,Marketing,Minor: Stats,2019-05-12,3.45,
S201401914,2014,BS,General Studies,Minor: History,2018-05-22,3.98,
S201401920,2014,BS,Pre-Med,,2019-05-12,3.64,
S201401926,2014,BA,History,,2018-05-18,3.45,summa cum laude
S201401927,2014,BS,Kinesiology,,2018-05-20,3.34,cum laude
S201401929,2014,BS,Electrical Engineering,Minor: Spanish,2018-05-15,3.54,cum laude
S201401935,2014,BS,Statistics,,2018-05-23,4.0,cum laude
S201401939,2014,BS,Physics,,2018-05-12,3.99,magna cum laude
S201401940,2014,BS,Biomedical Engineering,Minor: History,2019-05-22,4.0,magna cum laude
S201401941,2014,BS,Mechanical Engineering,,2018-05-18,4.0,
S201401943,2014,BS,Biomedical Engineering,,2019-05-19,3.37,
S201401953,2014,BS,Spanish,,2018-05-16,4.0,
S201401955,2014,BS,Biomedical Engineering,Minor: Math,2020-05-13,2.72,cum laude
