graduate_id,institution_id,cohort_year,field_of_study,age_at_grad,female,cum_gpa,first_gen,rural_origin,low_income_q,internship_months,high_demand_field,risk_score,eligible_z,enrolled_d,y_match_6m,y_quality_6m,y_stability_12m
G2018001333,U03,2022,SOC,24.1,0,3.07,0,0,0,2,0,1.811,0,0,61.52,1,1
G2018001334,U06,2019,BUS,24.4,0,2.589,0,0,0,2,0,58.113,0,1,67.75,1,1
G2018001335,U06,2018,STEM,23.1,0,3.105,0,1,0,5,1,24.384,0,0,72.48,1,1
G2018001336,U05,2019,HLT,23.8,0,2.715,0,1,0,5,1,17.594,0,0,62.55,1,1
G2018001337,U06,2021,SOC,25.3,1,3.043,1,1,0,3,0,36.143,0,1,82.75,0,1
G2018001338,U08,2021,BUS,24.7,1,2.976,0,0,1,3,0,37.662,0,0,61.97,1,1
G2018001339,U06,2020,EDU,21.1,0,2.757,1,0,0,4,0,26.753,0,0,66.82,1,1
G2018001340,U03,2022,SOC,24.9,1,2.993,0,1,0,1,0,34.788,0,0,56.01,1,0
G2018001341,U07,2019,SOC,26.3,0,3.728,0,0,1,1,0,9.759,0,1,76.89,1,1
G2018001342,U05,2019,SOC,25.9,1,3.488,0,0,0,6,0,3.753,0,0,70.08,1,1
G2018001343,U06,2019,BUS,21.0,1,3.55,0,0,0,1,0,32.981,0,0,67.26,1,1
G2018001344,U08,2019,STEM,22.9,1,3.09,1,0,0,2,1,14.434,0,0,76.41,1,1
G2018001345,U02,2019,STEM,21.9,0,3.07,0,0,0,7,1,15.524,0,0,68.2,1,1
G2018001346,U02,2020,SOC,24.6,0,2.676,0,0,1,2,0,19.004,0,1,74.6,1,1
G2018001347,U01,2018,STEM,23.2,0,3.806,0,0,0,3,1,2.667,0,0,82.12,1,1
G2018001348,U08,2021,STEM,23.6,1,3.646,0,0,0,0,0,11.751,0,1,51.31,1,0
G2018001349,U01,2022,STEM,22.6,0,2.463,0,0,0,3,1,29.549,0,0,74.93,1,1
G2018001350,U04,2019,STEM,27.6,1,3.23,0,0,0,0,1,42.075,0,0,71.17,0,1
G2018001351,U01,2018,BUS,24.9,1,2.928,0,0,1,2,0,26.123,0,0,60.29,1,1
G2018001352,U05,2019,STEM,26.5,0,3.528,1,0,1,0,0,37.233,0,1,74.67,1,1
G2018001353,U01,2019,HUM,21.0,0,4.0,1,0,1,3,0,17.618,0,1,67.02,1,0
G2018001354,U05,2020,BUS,26.3,1,3.881,0,0,1,2,0,61.085,0,0,63.01,1,0
G2018001355,U01,2020,STEM,24.6,1,3.154,1,0,0,2,1,34.099,0,0,69.79,0,1
G2018001356,U04,2022,STEM,27.2,1,3.681,0,1,0,0,0,29.333,0,0,67.41,1,0
G2018001357,U08,2021,SOC,26.6,1,3.35,0,1,0,2,0,18.699,0,1,72.02,1,0
G2018001358,U07,2018,BUS,24.3,0,3.249,0,0,1,5,0,10.968,0,0,76.75,1,1
G2018001359,U06,2018,STEM,25.2,1,3.436,0,0,0,2,0,29.436,0,0,65.89,1,1
G2018001360,U01,2018,BUS,23.6,0,2.994,0,0,0,2,0,64.557,0,0,68.53,1,1
G2018001361,U02,2020,SOC,27.3,1,3.062,1,0,1,0,0,41.758,0,0,52.71,0,1
G2018001362,U06,2022,BUS,26.0,0,3.671,0,0,0,0,0,37.953,0,1,74.44,1,1
G2018001363,U05,2020,STEM,23.6,1,3.559,1,0,0,1,1,3.024,0,1,68.38,1,1
G2018001364,U01,2022,HUM,24.4,1,3.093,0,0,0,3,0,12.31,0,1,67.73,1,1
G2018001365,U02,2020,SOC,25.5,0,3.247,0,0,1,4,0,10.502,0,0,68.57,1,0
G2018001366,U04,2020,STEM,23.8,1,3.478,0,0,0,2,1,17.551,0,0,72.64,1,1
G2018001367,U06,2021,HUM,26.0,0,3.305,0,0,0,1,0,22.09,0,0,74.69,0,0
G2018001368,U06,2018,SOC,23.0,0,3.223,0,0,0,2,0,38.055,0,0,65.33,0,0
G2018001369,U03,2021,BUS,21.7,1,2.783,0,0,0,4,0,35.786,0,1,65.35,1,1
G2018001370,U01,2022,STEM,24.0,0,3.268,1,1,1,3,0,9.95,0,1,80.94,1,1
G2018001371,U04,2019,SOC,23.4,0,2.924,1,0,0,1,0,13.416,0,0,37.74,0,1
G2018001372,U02,2020,SOC,24.8,1,2.217,0,0,1,1,0,28.561,0,0,50.91,1,1
G2018001373,U05,2020,STEM,23.9,0,4.0,1,0,0,1,1,19.003,0,0,68.44,1,1
G2018001374,U05,2019,HLT,25.9,0,2.965,1,0,1,2,1,18.979,0,1,72.99,1,1
G2018001375,U08,2020,BUS,21.4,1,2.971,1,1,1,1,0,21.296,0,0,51.65,1,0
G2018001376,U04,2022,STEM,27.2,0,2.488,0,0,1,3,0,50.002,0,1,64.69,1,1
G2018001377,U04,2021,SOC,23.9,0,2.522,0,0,1,2,0,27.014,0,1,69.06,1,0
G2018001378,U05,2020,BUS,26.0,1,2.574,0,0,0,2,0,19.36,0,1,50.42,1,1
G2018001379,U07,2020,STEM,23.9,0,3.432,0,0,1,4,1,74.878,0,0,75.07,1,1
G2018001380,U06,2020,STEM,23.3,1,2.246,0,0,0,3,0,15.258,0,0,55.77,1,0
G2018001381,U02,2021,BUS,27.3,1,2.786,1,0,1,2,0,12.248,0,1,83.83,1,1
G2018001382,U02,2021,BUS,25.8,0,2.472,0,1,0,2,0,5.297,0,0,73.15,1,1
G2018001383,U03,2020,HLT,22.1,0,3.126,0,0,0,0,1,15.482,0,0,64.44,1,1
G2018001384,U07,2020,SOC,26.4,1,3.712,0,0,0,7,0,27.492,0,0,78.91,1,1
G2018001385,U01,2019,HUM,24.2,1,2.733,1,0,0,1,0,20.652,0,0,52.04,1,0
G2018001386,U05,2022,EDU,23.5,1,2.552,1,1,0,2,0,39.268,0,0,62.9,1,1
G2018001387,U02,2020,BUS,26.9,0,3.029,0,0,0,2,0,46.142,0,0,53.75,0,0
G2018001388,U03,2020,STEM,22.8,1,3.152,0,0,0,1,1,14.073,0,0,59.45,1,0
G2018001389,U08,2020,BUS,23.4,0,2.518,0,0,0,3,0,60.113,0,0,60.06,1,1
G2018001390,U04,2020,SOC,23.0,0,3.984,1,0,0,4,0,41.841,0,0,74.86,1,1
G2018001391,U07,2019,BUS,21.0,0,2.603,1,0,1,3,0,25.98,0,1,79.25,0,1
G2018001392,U08,2020,HUM,24.6,1,2.383,1,0,1,2,0,29.69,0,0,61.43,1,1
G2018001393,U06,2021,BUS,25.3,1,2.959,0,0,1,3,0,8.185,0,0,65.92,1,0
G2018001394,U08,2021,SOC,23.4,1,3.376,0,0,1,4,0,20.44,0,0,70.16,0,1
G2018001395,U07,2018,BUS,26.1,1,2.437,0,0,1,4,0,22.894,0,1,52.45,1,1
G2018001396,U03,2022,STEM,23.3,1,2.385,0,0,0,1,1,37.022,0,0,63.92,1,1
G2018001397,U02,2020,HLT,25.2,0,2.758,0,0,0,5,0,41.028,0,0,75.99,1,1
G2018001398,U04,2020,STEM,25.8,1,2.321,0,0,0,1,0,8.58,0,1,70.3,1,1
G2018001399,U01,2018,HUM,22.3,1,3.581,0,0,1,1,0,24.531,0,0,59.86,1,0
G2018001400,U07,2018,EDU,23.6,1,3.246,0,0,0,0,0,20.119,0,0,55.63,1,1
G2018001401,U05,2020,HUM,25.6,0,3.264,0,0,0,1,0,34.349,0,0,56.7,1,1
G2018001402,U01,2018,HLT,21.9,0,3.049,0,0,1,3,1,14.496,0,0,74.12,1,1
G2018001403,U05,2020,BUS,24.2,0,2.694,1,0,1,1,0,25.348,0,0,42.86,1,1
G2018001404,U04,2022,BUS,24.8,1,3.405,0,0,1,3,0,11.992,0,0,65.68,1,0
G2018001405,U06,2020,STEM,26.1,0,3.726,0,1,0,4,1,28.982,0,0,66.91,1,0
G2018001406,U03,2020,SOC,23.2,0,3.182,0,0,0,4,0,10.262,0,0,68.32,1,1
G2018001407,U01,2019,BUS,26.7,0,2.946,0,1,1,2,0,25.176,0,1,69.86,1,1
G2018001408,U03,2018,HLT,23.5,0,2.675,1,0,0,1,1,13.419,0,0,64.06,1,0
G2018001409,U03,2022,SOC,29.5,0,3.736,0,0,0,3,0,25.482,0,0,64.31,1,1
G2018001410,U02,2021,HLT,21.9,0,3.307,1,0,0,2,1,30.886,0,0,63.78,1,0
G2018001411,U07,2020,HLT,21.8,0,3.136,1,1,1,6,1,8.691,0,0,80.64,1,1
G2018001412,U01,2018,HLT,24.0,1,2.852,1,0,1,2,0,13.734,0,0,53.02,0,0
G2018001413,U06,2021,SOC,24.4,1,3.002,0,0,0,1,0,19.28,0,0,55.79,1,0
G2018001414,U01,2019,STEM,26.2,0,3.853,0,0,1,4,1,12.43,0,0,83.67,1,1
G2018001415,U03,2020,HLT,24.8,1,2.68,0,0,0,2,0,31.249,0,0,52.2,0,0
G2018001416,U03,2019,STEM,24.3,1,2.92,1,0,1,3,1,41.057,0,1,78.21,1,1
G2018001417,U03,2022,STEM,27.4,1,3.737,0,0,0,2,0,13.265,0,0,53.57,1,1
G2018001418,U08,2022,STEM,22.6,1,2.794,0,0,0,9,1,23.13,0,0,70.56,1,1
G2018001419,U03,2018,SOC,24.8,1,2.945,1,0,0,5,0,12.471,0,0,60.47,0,0
G2018001420,U08,2022,STEM,25.1,1,3.367,0,0,0,2,1,18.869,0,0,61.66,1,1
G2018001421,U07,2021,BUS,24.6,1,3.191,1,0,0,2,0,9.798,0,0,55.89,0,1
G2018001422,U04,2019,EDU,25.9,0,2.938,0,0,0,3,0,4.098,0,0,58.37,1,1
G2018001423,U01,2021,BUS,24.6,0,2.38,1,1,1,3,0,49.192,0,0,63.85,1,1
G2018001424,U04,2018,SOC,26.7,0,2.953,1,1,1,2,0,39.003,0,1,67.6,0,0
G2018001425,U01,2019,BUS,23.0,0,3.023,0,1,0,2,0,57.224,0,1,71.05,0,1
G2018001426,U04,2019,BUS,26.7,0,3.81,0,0,0,1,0,7.668,0,0,58.97,1,1
G2018001427,U05,2021,BUS,23.9,0,3.225,1,0,0,3,0,19.846,0,0,68.49,1,1
G2018001428,U02,2020,SOC,25.8,0,3.153,0,1,0,3,0,54.291,0,0,75.82,1,1
G2018001429,U08,2019,STEM,23.2,0,1.96,0,0,0,2,0,20.449,0,0,39.04,0,1
G2018001430,U01,2022,HLT,23.5,1,3.204,0,0,1,1,0,17.266,0,0,81.39,1,1
G2018001431,U06,2021,EDU,26.4,1,3.33,0,1,0,0,0,13.246,0,0,65.99,1,1
G2018001432,U02,2020,HUM,23.9,1,2.804,0,0,0,4,0,41.045,0,1,58.92,1,1
G2018001433,U03,2018,BUS,22.2,1,2.908,0,1,0,0,0,51.426,0,0,78.62,0,1
G2018001434,U07,2018,EDU,27.8,0,3.08,1,0,0,2,0,44.734,0,1,77.37,1,1
G2018001435,U01,2022,HUM,25.8,0,3.084,1,0,0,3,0,35.168,0,1,68.08,1,1
G2018001436,U03,2019,BUS,26.7,0,2.972,0,0,1,1,0,7.598,0,0,55.45,0,0
G2018001437,U05,2019,STEM,27.7,1,3.331,0,0,0,5,1,30.766,0,0,66.72,1,1
G2018001438,U02,2018,STEM,22.8,1,2.286,0,1,1,2,1,34.614,0,0,51.31,0,0
G2018001439,U08,2018,HLT,24.1,0,2.81,0,0,0,3,0,11.364,0,1,66.99,1,0
G2018001440,U03,2020,BUS,26.9,1,2.971,1,0,1,1,0,13.597,0,0,61.34,1,1
G2018001441,U03,2018,BUS,29.1,1,3.075,0,0,1,2,0,17.441,0,1,61.8,1,1
G2018001442,U06,2018,SOC,26.1,0,2.718,0,0,0,3,0,37.933,0,0,57.26,1,1
G2018001443,U08,2018,STEM,25.1,1,2.663,0,0,0,3,0,23.69,0,0,65.0,0,0
G2018001444,U06,2019,STEM,26.2,0,3.978,0,0,1,3,1,19.78,0,0,74.78,1,1
G2018001445,U08,2020,EDU,23.4,1,3.194,0,0,1,2,0,50.29,0,0,50.55,1,0
G2018001446,U03,2021,STEM,26.3,0,2.766,1,0,0,2,0,12.867,0,0,52.49,1,1
G2018001447,U07,2020,SOC,23.7,0,3.059,0,0,1,0,0,19.132,0,0,60.25,1,1
G2018001448,U06,2020,BUS,25.4,1,2.734,1,1,1,3,0,46.594,0,0,58.35,1,0
G2018001449,U03,2021,HUM,26.5,0,3.242,0,0,0,5,0,35.682,0,1,74.19,0,1
G2018001450,U01,2021,EDU,24.3,1,1.9,1,0,0,0,0,20.026,0,1,56.71,1,1
G2018001451,U04,2018,SOC,23.3,0,3.888,0,0,0,3,0,12.414,0,1,70.72,1,1
G2018001452,U06,2022,BUS,23.7,1,2.863,0,0,0,1,0,21.346,0,0,58.46,0,1
G2018001453,U08,2019,HLT,25.2,0,3.41,0,1,0,2,1,7.216,0,0,58.87,1,1
G2018001454,U04,2022,HLT,24.0,0,3.301,1,0,0,3,0,35.444,0,0,61.05,1,1
G2018001455,U03,2018,BUS,29.4,0,3.136,1,0,1,4,0,51.008,0,0,81.91,0,0
G2018001456,U02,2021,STEM,22.3,1,2.617,0,0,0,1,0,26.411,0,0,44.24,1,1
G2018001457,U06,2018,STEM,24.5,1,2.815,0,0,0,1,0,46.802,0,0,56.89,1,1
G2018001458,U04,2018,HUM,26.8,1,2.972,1,0,1,5,0,23.857,0,1,74.25,1,1
G2018001459,U05,2021,SOC,27.3,1,3.768,0,0,0,3,0,35.531,0,0,62.21,1,1
G2018001460,U06,2020,EDU,23.7,0,2.959,0,0,0,4,0,27.223,0,0,55.28,1,0
G2018001461,U08,2018,HLT,21.0,1,3.267,0,1,0,3,0,26.868,0,0,59.78,1,1
G2018001462,U08,2020,BUS,24.5,0,2.874,1,1,1,1,0,26.636,0,0,55.48,1,1
G2018001463,U02,2018,BUS,25.9,1,2.831,0,0,1,3,0,50.923,0,0,56.46,1,1
G2018001464,U02,2022,SOC,21.6,1,2.583,0,0,1,3,0,51.853,0,0,28.46,0,0
G2018001465,U08,2021,SOC,23.7,1,2.746,1,0,0,1,0,7.087,0,0,74.44,0,1
G2018001466,U07,2022,STEM,26.0,1,3.094,1,0,1,0,1,13.696,0,0,69.28,1,1
G2018001467,U03,2020,HUM,24.3,1,2.451,0,0,0,5,0,47.143,0,0,65.46,1,1
G2018001468,U06,2022,STEM,23.4,0,2.87,0,0,0,1,1,28.292,0,0,62.3,1,1
G2018001469,U05,2022,STEM,25.9,0,3.602,0,0,0,5,0,0.1,0,0,82.21,1,0
G2018001470,U04,2018,SOC,22.0,1,2.957,0,1,0,3,0,15.579,0,0,68.93,0,1
G2018001471,U01,2018,STEM,27.1,0,2.538,0,0,0,5,1,29.762,0,0,76.26,0,0
G2018001472,U06,2021,HLT,22.4,0,3.673,1,0,0,5,1,20.631,0,0,74.55,1,1
G2018001473,U08,2018,SOC,24.1,0,2.988,0,1,0,2,0,16.53,0,1,75.7,1,1
G2018001474,U05,2022,SOC,25.7,1,3.17,1,1,0,2,0,22.919,0,1,76.92,1,1
G2018001475,U03,2018,BUS,25.1,0,2.621,1,1,1,2,0,19.042,0,0,61.13,1,1
G2018001476,U05,2019,SOC,23.3,1,3.451,0,0,0,3,0,24.995,0,0,60.95,1,1
G2018001477,U06,2022,BUS,27.1,1,3.119,0,0,0,3,0,31.941,0,0,69.08,1,0
G2018001478,U07,2022,STEM,23.2,0,3.009,0,0,0,1,0,9.333,0,0,48.34,0,0
G2018001479,U06,2020,HLT,26.9,1,2.971,0,1,0,3,0,26.302,0,0,76.62,0,0
G2018001480,U02,2020,HLT,25.5,1,3.693,0,0,0,1,1,14.54,0,0,61.93,1,0
G2018001481,U08,2019,HLT,24.7,0,2.559,1,0,0,6,0,27.466,0,0,47.66,1,1
G2018001482,U05,2018,STEM,25.8,0,2.871,0,1,0,4,0,32.138,0,0,60.47,1,0
G2018001483,U07,2022,HLT,23.2,1,3.514,0,0,0,2,1,24.4,0,0,56.37,1,1
G2018001484,U05,2021,SOC,24.9,0,2.709,1,0,0,4,0,34.673,0,0,51.83,1,1
G2018001485,U08,2021,SOC,26.4,0,1.764,1,1,0,5,0,34.562,0,0,47.84,0,0
G2018001486,U07,2020,SOC,22.5,1,3.444,0,0,0,2,0,18.206,0,0,65.16,0,1
G2018001487,U02,2019,BUS,25.4,1,3.022,0,0,0,3,0,28.336,0,1,57.84,1,1
G2018001488,U03,2018,HLT,23.6,1,2.431,1,1,1,1,1,29.063,0,0,52.5,1,1
G2018001489,U08,2018,SOC,23.9,1,2.622,1,0,0,2,0,52.738,0,1,58.74,1,1
G2018001490,U05,2022,SOC,23.1,1,3.407,0,1,0,3,0,50.417,0,1,76.9,1,1
G2018001491,U07,2019,HLT,24.8,1,2.504,0,0,1,1,0,5.879,0,0,46.61,0,1
G2018001492,U02,2018,STEM,25.8,0,2.647,0,0,1,1,1,38.759,0,0,58.11,1,1
G2018001493,U07,2020,BUS,23.7,0,3.866,0,1,1,1,0,30.479,0,0,56.75,1,1
G2018001494,U08,2022,SOC,24.1,0,3.436,0,0,0,1,0,56.859,0,0,60.23,1,1
G2018001495,U07,2018,EDU,22.1,0,3.272,0,0,0,5,0,8.85,0,0,60.89,1,1
G2018001496,U05,2020,HLT,23.7,0,2.971,1,1,0,0,0,40.743,0,1,72.73,1,1
G2018001497,U08,2019,HUM,24.6,1,3.159,1,0,0,3,0,11.975,0,0,65.46,1,1
G2018001498,U01,2018,BUS,23.8,1,2.843,0,0,0,1,0,4.616,0,0,56.61,1,0
G2018001499,U05,2022,STEM,23.3,0,2.02,0,0,0,3,1,20.541,0,0,55.19,1,1
G2018001500,U08,2020,BUS,25.5,1,2.748,0,0,1,3,0,14.899,0,0,61.82,0,0
G2018001501,U06,2020,STEM,26.3,1,2.286,1,0,0,4,1,12.05,0,1,69.28,1,1
G2018001502,U01,2020,SOC,26.9,0,3.807,0,0,1,2,0,11.881,0,0,62.85,1,1
G2018001503,U02,2018,HLT,26.8,0,2.691,0,0,1,1,1,30.215,0,0,65.32,1,1
G2018001504,U08,2018,STEM,25.2,1,2.652,0,0,1,2,1,34.623,0,0,56.74,1,1
G2018001505,U07,2019,STEM,27.8,1,2.28,0,1,0,2,1,30.552,0,0,61.71,1,1
G2018001506,U06,2022,HUM,25.9,1,2.614,0,0,1,2,0,22.054,0,0,60.21,1,1
G2018001507,U03,2021,BUS,25.2,0,2.768,0,0,0,1,0,8.41,0,0,61.17,1,0
G2018001508,U07,2019,STEM,25.9,1,3.199,0,1,0,3,1,53.053,0,0,65.41,1,1
G2018001509,U04,2020,STEM,25.0,0,2.999,0,0,0,4,1,20.274,0,0,62.49,1,1
G2018001510,U08,2018,SOC,23.1,1,2.972,0,0,0,0,0,3.748,0,1,78.41,1,1
G2018001511,U07,2020,STEM,22.5,1,3.463,0,0,0,3,1,23.881,0,0,72.36,0,1
G2018001512,U07,2019,SOC,24.2,1,3.87,0,0,0,1,0,20.657,0,0,67.06,1,1
G2018001513,U08,2021,BUS,23.4,1,3.484,0,0,0,1,0,14.192,0,1,71.58,1,1
G2018001514,U03,2019,BUS,24.5,1,2.907,1,0,0,2,0,25.596,0,0,62.58,1,1
G2018001515,U07,2019,STEM,23.7,0,3.12,0,0,0,0,0,15.966,0,0,70.38,0,1
G2018001516,U02,2020,STEM,25.0,1,3.357,0,0,0,1,1,19.071,0,0,67.45,1,1
G2018001517,U04,2018,BUS,24.0,1,3.234,0,0,0,4,0,50.009,0,1,65.9,1,1
G2018001518,U03,2021,SOC,29.4,1,2.447,0,0,0,3,0,64.845,0,0,55.91,1,0
G2018001519,U04,2020,BUS,21.3,1,2.928,0,0,1,2,0,35.407,0,1,62.73,1,1
G2018001520,U01,2019,STEM,26.1,0,3.023,1,0,0,0,1,11.557,0,0,61.65,1,0
G2018001521,U05,2020,BUS,24.3,1,2.917,1,0,0,3,0,28.194,0,0,62.71,1,1
G2018001522,U07,2019,EDU,24.5,0,3.157,1,0,0,3,0,16.587,0,0,52.12,1,0
G2018001523,U08,2022,EDU,22.7,0,2.897,0,0,0,3,0,39.975,0,0,46.07,1,1
G2018001524,U05,2021,HUM,24.3,1,3.733,0,0,1,1,0,43.012,0,0,46.27,1,1
G2018001525,U06,2020,HLT,25.7,1,3.443,0,0,0,2,0,17.993,0,0,62.75,1,1
G2018001526,U08,2018,STEM,24.4,1,2.811,0,0,0,3,1,23.327,0,0,56.4,1,1
G2018001527,U05,2021,HLT,21.0,1,2.88,1,0,0,4,1,25.457,0,1,70.87,1,1
G2018001528,U08,2018,HLT,24.9,0,2.942,0,0,0,3,1,18.886,0,0,68.08,1,0
G2018001529,U06,2021,BUS,24.1,1,3.232,0,0,0,2,0,27.242,0,0,58.72,1,1
G2018001530,U08,2021,BUS,25.2,1,2.911,0,0,0,2,0,34.968,0,0,56.4,0,0
G2018001531,U07,2020,STEM,26.0,1,3.543,0,0,0,2,0,19.08,0,0,62.51,1,0
G2018001532,U08,2018,BUS,24.9,1,2.979,1,1,1,4,0,16.867,0,0,67.35,1,1
G2018001533,U07,2020,HLT,27.6,1,3.27,1,0,1,3,0,34.473,0,0,73.48,1,1
G2018001534,U08,2019,STEM,23.2,0,2.03,1,1,1,2,1,36.673,0,1,65.47,1,1
G2018001535,U03,2022,HLT,23.4,1,2.134,1,1,0,2,1,12.796,0,0,55.74,1,1
G2018001536,U04,2021,STEM,25.6,1,3.241,0,0,0,4,0,30.111,0,0,64.06,1,0
G2018001537,U04,2022,STEM,22.7,0,3.115,0,0,1,2,1,1.768,0,0,62.3,1,1
G2018001538,U06,2019,STEM,25.3,1,2.979,0,0,0,0,1,15.939,0,0,70.46,1,1
G2018001539,U05,2020,SOC,30.0,1,3.53,0,0,0,1,0,12.666,0,0,76.1,1,1
G2018001540,U06,2018,HLT,27.3,1,2.807,0,0,0,2,1,35.769,0,1,73.23,1,1
G2018001541,U07,2020,STEM,24.5,1,3.287,0,0,1,1,1,12.508,0,0,77.07,0,1
G2018001542,U03,2020,EDU,22.9,1,4.0,0,0,1,1,0,31.806,0,0,69.31,1,1
G2018001543,U07,2021,BUS,25.9,0,3.799,0,0,0,2,0,28.81,0,0,62.41,1,1
G2018001544,U07,2020,STEM,26.6,1,3.023,1,0,1,1,1,38.294,0,0,64.76,1,1
G2018001545,U01,2018,STEM,24.1,0,3.196,0,0,0,1,1,37.506,0,0,64.18,1,1
G2018001546,U08,2021,BUS,21.9,1,2.851,0,0,0,2,0,12.862,0,0,50.49,1,0
G2018001547,U05,2022,STEM,23.1,1,3.089,0,1,1,5,1,30.427,0,0,80.11,1,1
G2018001548,U05,2018,BUS,24.0,0,2.953,1,1,0,2,0,23.314,0,0,53.99,1,1
G2018001549,U04,2020,STEM,24.1,1,2.838,1,1,1,4,0,27.037,0,0,73.47,0,1
G2018001550,U01,2018,HLT,22.3,0,3.512,1,0,0,4,1,10.829,0,0,78.24,1,1
G2018001551,U04,2018,STEM,23.0,1,2.713,0,0,0,2,1,79.968,1,1,73.68,1,1
G2018001552,U06,2021,STEM,24.0,0,3.327,0,0,1,3,1,52.323,0,0,82.79,0,0
G2018001553,U06,2018,BUS,25.2,1,3.163,1,1,0,4,0,25.855,0,1,77.29,1,1
G2018001554,U03,2022,STEM,22.7,1,2.718,0,0,1,4,1,7.421,0,0,73.17,1,1
G2018001555,U04,2018,EDU,25.4,0,3.079,0,0,0,2,0,44.688,0,1,66.68,1,1
G2018001556,U07,2022,STEM,26.8,0,2.489,0,1,1,5,0,26.674,0,0,51.6,0,1
G2018001557,U05,2018,STEM,25.3,1,2.862,0,0,0,2,1,15.89,0,0,62.09,0,1
G2018001558,U04,2022,STEM,23.4,1,3.669,0,0,1,1,0,33.044,0,0,54.12,0,1
G2018001559,U05,2018,STEM,27.2,1,3.025,0,0,0,1,0,42.251,0,0,53.48,1,1
G2018001560,U04,2018,STEM,29.9,0,3.093,0,0,0,2,1,20.762,0,0,62.08,0,0
G2018001561,U01,2018,SOC,24.7,1,2.603,1,1,0,0,0,30.964,0,0,63.53,0,1
G2018001562,U05,2022,SOC,26.9,0,3.146,0,0,0,1,0,27.556,0,0,71.76,1,1
G2018001563,U01,2020,STEM,26.1,0,3.224,1,0,1,1,0,34.049,0,0,60.06,1,1
G2018001564,U05,2018,SOC,23.6,1,3.438,1,0,0,3,0,52.824,0,1,77.12,1,1
G2018001565,U02,2022,STEM,22.9,1,2.574,1,0,0,3,0,65.719,0,0,55.23,0,1
G2018001566,U03,2021,BUS,23.5,1,3.18,0,0,0,6,0,13.154,0,0,77.77,0,1
G2018001567,U03,2018,STEM,21.0,0,2.544,0,1,0,0,1,20.147,0,1,67.99,0,1
G2018001568,U01,2019,SOC,24.1,0,2.685,1,1,0,3,0,48.111,0,0,63.1,0,1
G2018001569,U01,2019,EDU,21.0,1,2.321,0,0,1,4,0,26.019,0,0,47.56,1,1
G2018001570,U02,2019,STEM,23.6,0,3.064,0,0,0,2,1,10.638,0,0,61.69,1,1
G2018001571,U04,2021,STEM,22.1,1,2.843,0,0,0,0,1,6.484,0,1,67.76,1,0
G2018001572,U03,2021,BUS,24.0,0,2.933,1,0,0,3,0,41.617,0,0,60.94,1,0
G2018001573,U02,2020,HUM,24.1,0,3.185,1,1,0,2,0,46.809,0,0,57.69,1,1
G2018001574,U04,2021,STEM,21.8,1,2.724,1,0,1,0,0,12.436,0,1,63.35,1,1
G2018001575,U01,2018,EDU,23.8,1,2.496,0,1,0,5,0,50.074,0,1,65.58,0,0
G2018001576,U08,2020,STEM,26.3,1,3.242,0,0,0,4,0,2.042,0,0,71.14,1,1
G2018001577,U02,2022,HLT,21.8,0,2.602,0,0,0,0,1,41.708,0,0,59.23,0,0
G2018001578,U08,2018,SOC,27.2,0,2.24,0,0,0,2,0,14.091,0,0,54.98,1,1
G2018001579,U01,2019,HLT,23.5,1,3.055,1,0,0,1,1,52.491,0,0,57.91,0,0
G2018001580,U08,2018,HUM,24.4,1,3.213,0,0,0,5,0,6.227,0,0,68.35,0,1
G2018001581,U01,2022,BUS,24.4,1,3.403,1,0,0,2,0,32.392,0,0,84.74,1,1
G2018001582,U07,2019,HLT,25.7,1,2.748,1,0,1,4,0,40.155,0,0,66.06,0,1
G2018001583,U04,2022,BUS,23.4,0,3.048,0,0,0,4,0,11.143,0,1,64.02,1,0
G2018001584,U05,2018,HLT,23.9,1,2.861,0,1,0,1,0,22.23,0,0,47.9,1,1
G2018001585,U06,2018,SOC,24.6,0,2.98,0,0,0,3,0,14.507,0,1,69.18,1,0
G2018001586,U05,2022,EDU,26.3,0,3.595,0,0,0,2,0,8.741,0,0,61.3,1,1
G2018001587,U08,2022,EDU,25.1,1,2.796,1,1,0,2,0,24.019,0,1,66.35,1,1
G2018001588,U05,2019,EDU,24.5,0,3.04,1,0,0,2,0,15.108,0,1,78.34,1,1
G2018001589,U03,2018,SOC,27.3,1,3.157,0,0,0,4,0,50.163,0,0,59.43,1,1
G2018001590,U08,2021,SOC,21.2,0,3.262,0,0,0,1,0,47.366,0,0,64.03,1,1
G2018001591,U08,2022,STEM,24.8,1,2.712,1,0,0,3,1,13.48,0,0,64.87,0,1
G2018001592,U03,2018,SOC,23.7,0,2.798,0,1,0,2,0,29.04,0,0,70.42,0,0
G2018001593,U08,2021,BUS,26.3,1,3.637,1,0,0,3,0,39.235,0,0,78.53,0,0
G2018001594,U05,2020,EDU,27.6,0,3.469,0,1,0,3,0,10.801,0,0,65.14,1,0
G2018001595,U03,2018,EDU,21.0,1,3.324,0,0,0,2,0,22.623,0,0,74.85,1,1
G2018001596,U03,2018,HLT,26.2,1,3.229,1,1,0,0,1,11.206,0,1,75.16,1,1
G2018001597,U01,2021,BUS,25.5,0,2.941,0,0,0,2,0,7.553,0,0,74.41,1,1
G2018001598,U07,2021,BUS,25.8,0,2.521,1,0,0,3,0,29.051,0,0,68.74,1,1
G2018001599,U04,2020,BUS,21.0,1,2.626,0,0,1,4,0,12.802,0,0,75.64,0,0
